,teamNumber,nameShort,location,latitude,longitude
799,2423,The KwarQs,"Watertown, Massachusetts",42.3709299,-71.1828321
800,2424,Robot Mafia,"Bixby, Oklahoma",35.9420431,-95.8833235
801,2429,La Canada Engneerng Cub,"nan, La Cañada, California",-23.4093758,-51.9611986
173,2437,Lancer Robotics,"Honolulu, Hawaii",21.304547,-157.855676
173,2438,'Iobotics,"Honolulu, Hawaii",21.304547,-157.855676
804,2439,Bearbotics,"Wailuku, Hawaii",20.8894684,-156.5089397899955
173,2441,Spartechs,"Honolulu, Hawaii",21.304547,-157.855676
806,2443,Blue Thunder,"Kahului, Hawaii",20.8747708,-156.4529879461996
173,2444,Kamehameha RoboWarriors,"Honolulu, Hawaii",21.304547,-157.855676
808,2445,RoboKAP,"Kapolei, Hawaii",21.3340079,-158.077849
474,2449,Out of Orbit Robotics,"Tempe, Arizona",33.4255117,-111.9400164
810,2450,Raiderbots,"St. Paul, Minnesota",44.9497487,-93.0931028
811,2451,PWNAGE,"Saint Charles, Illinois",41.9139808,-88.3128183
812,2457,The Law,"Lawson, Missouri",39.4383387,-94.2041096
813,2458,Team Chaos,"Gladstone, New Jersey",40.7202907,-74.6662746
814,2461,METAL-SKINS,"OKC, Oklahoma",35.3848053,-97.60534425082406
815,2465,Kauaibots,"Lihue, Hawaii",21.9769622,-159.3687721
184,2468,Team Appreciate,"Austin, Texas",30.2711286,-97.7436995
817,2470,Team BJORG,"Bloomington, Minnesota",44.8322405,-93.3204872
818,2471,Team Mean Machine,"nan, Camas, Washington",45.5927308,-122.4656021
819,2472,Centurions,"Circle Pines, Minnesota",45.144882,-93.1553635
52,2473,Goldstrikers,"Cupertino, California",37.3228934,-122.0322895
821,2474,Excel,"Niles, Michigan",41.8297694,-86.2541768
822,2477,Rascal Robotics,"Waipahu, Hawaii",21.3866667,-158.009166
790,2478,Westwood Robotics,"nan, Mesa, Arizona",33.4122787,-111.8739828
700,2479,Phoenix,"Minneapolis, Minnesota",44.9772995,-93.2654692
700,2480,Teddies,"Minneapolis, Minnesota",44.9772995,-93.2654692
826,2481,Roboteers,"Tremont, Illinois",40.5275392,-89.4925979
827,2484,Team Implosion,"Woods Cross, Utah",40.8716501,-111.8921598
291,2485,WARLords,"nan, San Diego, California",-53.16129205,-70.93304406533326
829,2486,CocoNuts,"Flagstaff, Arizona",35.1816047,-111.6165953319917
830,2487,Mechanical Animals,"Sayville, New York",40.7359317,-73.0820556
831,2489,The Insomniacs,"Fremont, California",37.5482697,-121.988571
810,2491,No Mythic,"St. Paul, Minnesota",44.9497487,-93.0931028
833,2493,Robokong,"nan, Riverside, California",33.8908251,-117.2233955
726,2495,Hive Mind,"nan, Hamilton, New Jersey",40.190796,-74.677988
835,2496,Tru Blu Robotics,"nan, Irvine, California",33.6964686,-117.839047
700,2498,BearBotics,"Minneapolis, Minnesota",44.9772995,-93.2654692
