,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
2385,5509,MDE Grant/CPI Fluid Engineering/Dow Chemical/FIRST GLBR&Midland High School,Like a Boss.,Midland,Michigan,USA,2015,,FIM,Midland High School,,CMPMO
2386,5510,Boeing / Igus / Roddenberry Foundation / SOLIDWORKS / EstosConnectors / Cooler Master & Alexander Hamilton Senior High,The Da Vinci Coders,Los Angeles,California,USA,2015,,,Alexander Hamilton Senior High,,CMPTX
2387,5511,John Deere/TE Connectivity/Cisco/ADR Hydrocut/IBM /Duke Energy&Cortechs Robotics,Cortechs Robotics,Cary,North Carolina,USA,2015,,NC,Cortechs Robotics,,CMPTX
2389,5514,NASA/Nordson ASYMTEK/Booz Allen Hamilton/ViaSat/Fine Technology Solutions/Dassault Systemes SOLIDWORKS/VMC Machine/San Dieguito Union High School District&La Costa Canyon High,MavBots,Carlsbad,California,USA,2015,,,La Costa Canyon High,,CMPTX
2392,5517,Flexible Automations / Genesee Polymers Foundation / Genysis Credit Union / Lazy Gecko Robotics / Mid State Bolt and Screw / Michigan Department of Education / Shamrock Steel / Chemco / Meinburg Party Rental / J & K Canvas & Madison Academy - High School,District 5517 The Engineers on Fire,Burton,Michigan,USA,2015,,FIM,Madison Academy - High School,,CMPMO
2393,5518,Techno Wolves Robotics Booster Club/Ingenuitas/Qualcomm/Solidworks&Wake Ncsu Stem Echs,Techno Wolves,Apex,North Carolina,USA,2015,,NC,Wake Ncsu Stem Echs,,CMPTX
2396,5523,Grass Lake High School,RoboWarriors,Grass Lake,Michigan,USA,2015,,FIM,Grass Lake High School,,CMPMO
2397,5524,Meijer of Birch Run  / Saginaw Community Foundation  / Graff Chevrolet of Bay City  / United Financial Credit Union  / Nexteer / General Motors / Consumers Energy  / Ford  / Birch Run Rotary Club  / Birch Run High School  / Goalpost Pizza of Birch Run / Mid Michigan Screen Printing & Birch Run High School,MacroProcessors ,Birch Run ,Michigan,USA,2015,,FIM,Birch Run High School,,CMPMO
2398,5525,Employment Services Inc./Alpena Community College/Northern Precision/Barton City Eagles Club/Solid Works/MDE/FIRST/Alcona Honor Society & Alcona Community High School,Alcona Tool Cats,Lincoln,Michigan,USA,2015,,FIM,Alcona Community High School,,CMPMO
2400,5527,International Academy of Flint (K-12),Cyber Phoenix,Flint,Michigan,USA,2015,,FIM,International Academy of Flint (K-12),,CMPMO
2402,5530,Ford/ ZF/Sakti3&Greenhills School,The Lawnmowers,Ann Arbor,Michigan,USA,2015,,FIM,Greenhills School,,CMPMO
2403,5531,Ford Motor  & Dearborn High School,Orange Crush,Dearborn,Michigan,USA,2015,,FIM,Dearborn High School,,CMPMO
2404,5532,University Preparatory Academy (Psad)-High School,The G.O.A.T.S,Detroit,Michigan,USA,2015,,FIM,University Preparatory Academy (Psad)-High School,,CMPMO
2405,5533,Clio High School,Electric Horse Power,Clio,Michigan,USA,2015,,FIM,Clio High School,,CMPMO
2406,5534,"Moran Iron Works & IAI (Industrial Arts Institute)/Republic Services (Elk Run Land Fill)/Village Corner Store (Exxon Mobil)/PIE&G CO-OP/Carmeuse/Onaway Custom Embroidery/Master Potter and Flint Institute of Art Instructor Guy Adamec/Tom's Family Market/Top Of Michigan Appraisals/Nowak Window Glass & Cabinetry/Hobson Electric Co., INC/Onaway Area Community Schools/State of Mi FRC grant/Michigan Association of Retired School Personnel/White Tail Drilling&Onaway Senior High School",Onaway Onabots,Onaway,Michigan,USA,2015,,FIM,Onaway Senior High School,,CMPMO
2407,5535,Creative Manufacturing/JR Automation/Big C Lumber/Carris Reels/Jeff Roberts Paint Co./Lazer Graphics/Rios&New Buffalo Senior High School,Bionic Bison,New Buffalo,Michigan,USA,2015,,FIM,New Buffalo Senior High School,,CMPMO
2408,5536,Engineering Preparatory Academy Albany Technical College / Motorola Solutions Foundation & THE TITAN ALLIANCE,Titan Alliance,Albany,Georgia,USA,2015,,PCH,THE TITAN ALLIANCE,,CMPTX
2409,5538,Kuka Robotics/Hemlock Semi Conductor/Home Depot/Merrill Technologies Group/Dow Chemical/Gary Blower/Saginaw Community Foundation/Nexteer/First in the Great Lakes Bay Region&Swan Valley High School,Vikingbots,Saginaw,Michigan,USA,2015,,FIM,Swan Valley High School,,CMPMO
2410,5541,Amazon Fulfillment/Emerson/Bayer/Entrust Datacard/KEB/TORO&Shakopee Senior High,Shakopee Robotics,Shakopee,Minnesota,USA,2015,,,Shakopee Senior High,,CMPMO
2411,5542,BUFFALO SENIOR HIGH,RoboHerd,Buffalo,Minnesota,USA,2015,,,Buffalo Senior High,,CMPMO
2412,5544,FIRST FRC / St. Anthony of Padua Catholic Church / Novetta Technology / Pinehurst Medical Clinic & SWIFT Robotics Youth Club,SWIFT Robotics,Southern Pines,North Carolina,USA,2015,,NC,SWIFT Robotics Youth Club,,CMPTX
2413,5546,"United Technologies (UTC)/Summit Information Solutions/Society of American Military Engineers/Leebcor Services LLC/Timmons Group/Cabrera Services/United States Army/VRMCA/Waste Management/Relay Electric, LLC&Appomattox Regional Gov. Sch.",⚒️ A.R.T. ⚒️,Petersburg,Virginia,USA,2015,,CHS,Appomattox Regional Gov. Sch.,,CMPMO
2414,5547,Globe Sprinkler/Colvin's Plumbing and Heating of Hale/Kochers Market of Hale/Fernelious Chevrolet of Rose City/Main Street Pizza of Hale&Hale High School,The Talons,Hale,Michigan,USA,2015,,FIM,Hale High School,,CMPMO
2415,5549,Nvidia/Harris Teeter/General Dynamics/Jamie Hyneman&Marshall High,Gryphons.exe,Falls Church,Virginia,USA,2015,,CHS,Marshall High,,CMPMO
2416,5550,"SAIC/NDEP and Team Tinker/Boeing/Bethany First Church of the Nazarene/Southern Nazarene University/G & A  Lance Trust/DARR & COLLINS, L.L.C.  Consulting Engineers/EduSkills&Bethany Hs",Broncho Bots,Bethany,Oklahoma,USA,2015,,,Bethany Hs,,CMPTX
2417,5551,Harding Academy of Memphis,Harding Revolution,Memphis,Tennessee,USA,2015,,,Harding Academy of Memphis,,CMPTX
2418,5552,"Proto, Inc & 2016 Hardship Grant",SENSORED,Green Bay,Wisconsin,USA,2015,,,"Proto, Inc",,CMPMO
2421,5555,NASA/Arogosy Foundation/2015 FRC First of Michigan Rookie Grant/Fitzgerald Foundation/SOLIDWORKS/Aramark & Fitzgerald Senior High School,Spartans,Warren,Michigan,USA,2015,,FIM,Fitzgerald Senior High School,,CMPMO
2422,5556,NASA/Analog Devices/Merrimac Tool Company & Amesbury High & Sparhawk School,Carriagetown Robotics,Amesbury,Massachusetts,USA,2015,,NE,Amesbury High & Sparhawk School,,CMPMO
2423,5557,NASA/MaverixLab/American Capital Advisors Group/Access Builders & Gulliver Pinecrest Preparatory School,BB-R8ERS,Miami,Florida,USA,2015,,,Gulliver Pinecrest Preparatory School,,CMPTX
2425,5559,Camden-Frontier High School,Gear Grinders,Camden,Michigan,USA,2015,,FIM,Camden-Frontier High School,,CMPMO
2426,5560,Chris Corbett/EJ/Dayton Lamina/Armour Express/SMC/Mortensen Funeral Home/Central Lake Public Schools&Central Lake Public School,Central Lake Trobotics,Central Lake,Michigan,USA,2015,,FIM,Central Lake Public School,,CMPMO
2427,5561,Esys Automation/Kettering University/Solidworks&Flushing High School,Raider Robotics,Flushing,Michigan,USA,2015,,FIM,Flushing High School,,CMPMO
2428,5562,Glen Lake Community Schools & Maple City-Glen Lake Jr/Sr High School,Laker Logistics,Maple City,Michigan,USA,2015,,FIM,Maple City-Glen Lake Jr/Sr High School,,CMPMO
2429,5563,St Marys Jr-Sr High School,Phalanx,Lynn,Massachusetts,USA,2015,,NE,St Marys Jr-Sr High School,,CMPMO
2432,5567,Ford Motor Company /Toyota Motor Company &Milan High School,Code Red Robotics ,Milan,Michigan,USA,2015,,FIM,Milan High School,,CMPMO
2433,5568,Harrison French Associates/The Boeing Company/Precision Compacting Technologies/SolidWorks/Sugar Creek Model Railroad Club & Rogers High School & Life Way Christian School & Bentonville High School,Solid Rock ,Bentonville,Arkansas,USA,2015,,,Life Way Christian School & Rogers High School & Bentonville High School,,CMPTX
2434,5569,Friendship Pcs Tech Prep,Tech Titans,Washington,District of Columbia,USA,2015,,CHS,Friendship Pcs Tech Prep,,CMPMO
2436,5572,Tesoro Foundation/Texas Workforce Commission&Lee H S,ROSBOTS,San Antonio,Texas,USA,2015,,,Lee H S,,CMPTX
2438,5576,Spirit Lake High School,Team Terminator,Spirit Lake,Iowa,USA,2015,,,Spirit Lake High School,,CMPMO
2439,5577,General Motors/Fanuc/Ideal Group/Detroit Hispanic Development Corporation/Society of Women Engineers & Detroit Cristo Rey High School,Kinematic Wolves,Detroit,Michigan,USA,2015,,FIM,Detroit Cristo Rey High School,,CMPMO
2440,5578,NASA & Metro Technology Centers STEM Academy ,Metro Mechanical Monsters,Oklahoma City,Oklahoma,USA,2015,,,Metro Technology Centers STEM Academy ,,CMPTX
2441,5582,Delta Global Systems&Trinity Christian School,Rex Machina,Sharpsburg,Georgia,USA,2015,,PCH,Trinity Christian School,,CMPTX
2442,5583,Monsanto/Boeing/Afton Chemical/Donald and Vita Felin&Rosati-Kain High School,SistamatiK,Saint Louis,Missouri,USA,2015,,,Rosati-Kain High School,,CMPMO
2444,5585,New York Tech Valley FIRST Sponsors  / Edmeston Rotary Club / 2016 FRC® Hardship Grant / 2015 FRC Rookie Grant / Edmeston School District & Edmeston Central School,"Blood, Sweat & Gears",Edmeston,New York,USA,2015,,,Edmeston Central School,,CMPMO
2445,5586,Kohler Company/Kiel Machine Works/HUI Manufacturing/Sargento/Amerequip&Kiel High,Bond Brigade,Kiel,Wisconsin,USA,2015,,,Kiel High,,CMPMO
2446,5587,Tc Williams High,Titan Robotics,Alexandria,Virginia,USA,2015,,CHS,Tc Williams High,,CMPMO
2447,5588,Holy Names Academy,Holy Names Academy,Seattle,Washington,USA,2015,,PNW,Holy Names Academy,,CMPTX
2449,5590,"St. Joseph's Collegiate Institute/Buffalo Model Boat Club/Bearing Distributors, Inc.&St Joseph'S Collegiate Institute",Alumiboti,Buffalo,New York,USA,2015,,,St Joseph'S Collegiate Institute,,CMPMO
2451,5595,"Bosch Packaging/Nordson Extrusion Dies Industries, LLC & New Richmond High",NRHS TigerBytes,New Richmond,Wisconsin,USA,2015,,,New Richmond High,,CMPMO
2454,5599,Bezos Foundation/LAUF Engineering /Gino's Bayside & Benjamin N Cardozo High School,The Sentinels,Bayside,New York,USA,2015,,,Benjamin N Cardozo High School,,CMPMO
2455,5603,Nexteer/Dow Corning & Bay City Western High School,Rise of the Warrior Bots,Auburn,Michigan,USA,2015,,FIM,Bay City Western High School,,CMPMO
2458,5607,JanTech Services&Wakefield High,Team Firewall,Raleigh,North Carolina,USA,2015,,NC,Wakefield High,,CMPTX
2459,5608,GE Volunteers/United Technologies/2015 FRC Rookie Grant/MDT Software/Milwaukee Tools/The Home Depot & Lassiter High School,Lassiter Robotics,Marietta,Georgia,USA,2015,,PCH,Lassiter High School,,CMPTX
2460,5610,Haworth/ThreeJoy Associates/Gentex /Whirlpool&Saugatuck High School,Turbulence  (Saugatuck Robotics),Saugatuck,Michigan,USA,2015,,FIM,Saugatuck High School,,CMPMO
2461,5611,Verden Hs,Neon Tigers,Verden,Oklahoma,USA,2015,,,Verden Hs,,CMPTX
2462,5612,Bentley Senior High School,RoboRaptors,Burton,Michigan,USA,2015,,FIM,Bentley Senior High School,,CMPMO
2463,5613,The Boeing Company/First National Bank of Alamogordo/OteroSTEM/ETV/United States Air Force/Farmers Insurance John Glass & Alamogordo High,ThunderDogs,Alamogordo,New Mexico,USA,2015,,,Alamogordo High,,CMPTX
2465,5616,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,Green Machine,Fort Walton Beach,Florida,USA,2015,,,Choctawhatchee Senior High School,,CMPTX
2467,5619,General Motors&Jalen Rose Leadership Academy,Jaguars,Detroit,Michigan,USA,2015,,FIM,Jalen Rose Leadership Academy,,CMPMO
2468,5621,Oklahoma Department of Education/Boeing&North Hs,Cyberian Huskies,Edmond,Oklahoma,USA,2015,,,North Hs,,CMPTX
2469,5622,State of Michigan/Montcalm Community College/Greenville Tool & Die/Belcan Engineering Group/2017 FRC® Hardship Grant/Anderson & Girls Orchards&Central Montcalm High School,Green Hornets,Stanton,Michigan,USA,2015,,FIM,Central Montcalm High School,,CMPMO
2470,5623,"Frederick Construction, Inc./Hedrick Associates&Galesburg-Augusta High School",Robotic Rams,Galesburg,Michigan,USA,2015,,FIM,Galesburg-Augusta High School,,CMPMO
2471,5624,NASA/Picatinny Arsenal & South Plainfield High,TIGER TECH Robotics,South Plainfield,New Jersey,USA,2015,,MAR,South Plainfield High,,CMPMO
2472,5625,NASA/AEF/Boeing/MEDB - Maui economic Development Baord/FedEx/Tsukuihama Orthopedics Clinic/Friends of Hawaii Robotics/Oceanic TIme Warner/KS Engineering/Zuken Inc./McDonalds of Hawaii/BAE Systems/PTC & St Anthony Jr/Sr High School,TrojanBots,Wailuku,Hawaii,USA,2015,,,St Anthony Jr/Sr High School,,CMPTX
2473,5626,Cargill/Emerson/Medtronic /NYA VFW/Central Booster Club/Jerry's Frame/Wigen Water Technologies/Orange Ball Creative &Central High School,Nu-matic Ninjas,Norwood Young America,Minnesota,USA,2015,,,Central High School,,CMPMO
2474,5627,NASA/Solar Turbines/Qualcomm & Southwest Senior High,πrtz (Pi-rates),San Diego,California,USA,2015,,,Southwest Senior High,,CMPTX
2476,5632,Georgia Power/Argosy Foundation/NCR Foundation/River Oak Realty Group&Columbia County 4-H Robotics,The Asimovians,Appling,Georgia,USA,2015,,PCH,Columbia County 4-H Robotics,,CMPTX
2477,5633,Maine Institute of Robotics/2015 FRC Rookie Grant & Hyde School,Hyde Phoenix,Bath,Maine,USA,2015,,NE,Hyde School,,CMPMO
2478,5634,St Joseph High School,Jesterminators,Lakewood,California,USA,2015,,,St Joseph High School,,CMPTX
2481,5637,North Senior High,North Minneapolis Robotics,Minneapolis,Minnesota,USA,2015,,,North Senior High,,CMPMO
2482,5638,Cargill/Minnwest Bank&Lac Qui Parle Valley Secondary,LQPV Robotics,Madison,Minnesota,USA,2015,,,Lac Qui Parle Valley Secondary,,CMPMO
2483,5639,Psja Southwest H S,Loose Wires,Pharr,Texas,USA,2015,,,Psja Southwest H S,,CMPTX
2484,5641,Byron First United Methodist Church/Atlas Technologies/O & S Tool/Michigan Dept. of Education & Byron Area High School,Eagles,Byron,Michigan,USA,2015,,FIM,Byron Area High School,,CMPMO
2485,5642,Michigan Engineering Zone/Freescale /Ford Motor Company & Mumford High School,Mumford Mustangs,Detroit,Michigan,USA,2015,,FIM,Mumford High School,,CMPMO
2487,5651,NASA & Maynard H. Jackson- Jr. High School,Jaguar Engineers,Atlanta,Georgia,USA,2015,,PCH,Maynard H. Jackson- Jr. High School,,CMPTX
2489,5653,Medtronic&Babbitt Secondary,Iron Mosquitos,Babbitt,Minnesota,USA,2015,,,Babbitt Secondary,,CMPMO
2491,5657,Legend of Rawhide/Niobrara Electric Association/Allbright's True Value/Valley Motor Supply/Covered Wagon Motel/NASA Consortium&Niobrara County High School,Rawhide Robotics,Lusk,Wyoming,USA,2015,,,Niobrara County High School,,CMPTX
2492,5658,Medtronic/Midwest Excavating and Drainage/United Valley Bank/Terog Manufacturing/Cenex/Rominski Plumbing and Heating/KodaBank/D&D Commodities LTD/Sunsdahl TV and Appliance/Nordling Farms/Bremer Bank/Stephen American Legion/Schiller Farms&Stephen-Argyle Central High School,STORMBOTICS,Stephen,Minnesota,USA,2015,,,Stephen-Argyle Central High School,,CMPMO
2493,5659,Blue Light Energy/Chaleff and Rogers Architects/The Turck Family/Gennaro Cabinet & Millwork Inc./Harold McMahon Plumbing Solutions/Hampton Tennis Company/SAV-ON Printing /RJ Painting/Mickey's Carting/Mickey's Mowing/Long Island Computer Networks/Advanced Occupational Therapy Services & Bridgehampton School,Team Supreme,Bridgehampton,New York,USA,2015,,,Bridgehampton School,,CMPMO
2494,5660,Palace Jewelers of Davison/City of Burton /Burton Chamber of Commerce/Bishop International Airport /Nehring's Market /Rotary Club of Burton/Consumers Energy Foundation/State Representative Charles Smiley/Genesee Ceramic Tile and Crystal Fieldhouse & Atherton High School,A.R.T. Atherton Robotics Team,Burton,Michigan,USA,2015,,FIM,Atherton High School,,CMPMO
2495,5661,Magliner / Roll-Rite Inc / Globe Sprinkler Systems / Three County Club & Whittemore-Prescott Area H.S.,RoboCards,Whittemore,Michigan,USA,2015,,FIM,Whittemore-Prescott Area H.S.,,CMPMO
2496,5662,Four County Community Foundation/Lapeer County Community Foundation&Dryden High School,A Flock of Nerds,Dryden,Michigan,USA,2015,,FIM,Dryden High School,,CMPMO
2498,5664,ADAC Automotive/Muskegon Community Foundation &Muskegon High School,Big Red Robotics,Muskegon,Michigan,USA,2015,,FIM,Muskegon High School,,CMPMO
2500,5666,NRG & STEMCivics Charter School,Purple Lightning,Trenton,New Jersey,USA,2015,,MAR,STEMCivics Charter School,,CMPMO
2501,5667,"New Albany High School/Buckeye Interactive LLC/James T. Hutta DDS/Tarek Monowar, Keller Williams Realty Agent&New Albany High School",The Digital Eagles,New Albany,Ohio,USA,2015,,,New Albany High School,,CMPMO
2502,5669,Don Bosco Technical Institute & Don Bosco Technical Institute,Techmen,Rosemead,California,USA,2015,,,Don Bosco Technical Institute & Don Bosco Technical Institute,,CMPTX
2504,5674,General Motors/Alro Steel/Eaton Rapids Public Schools/Eaton Rapids Public Schools Education Foundation/Michigan Department of Education/Sound EFX Production Services&Eaton Rapids Senior High School,The Gearhounds,Eaton Rapids,Michigan,USA,2015,,FIM,Eaton Rapids Senior High School,,CMPMO
2505,5675,"KVCC the Groves/Michigan Department of Education/Albemarle Corporation/Mattawan Consolidated Schools/Paw Paw Veterinary Clinic/Mol-Son/Western Diversified Plastics/Esto Connectors/Alro Metals and Plastic/White Pine Winery and Vineyards, LLC&Mattawan High School",WiredCats,Mattawan,Michigan,USA,2015,,FIM,Mattawan High School,,CMPMO
2506,5676,Martinrea of Jonesville/Jim Condon/Hillsdale Community Schools /DMC Associates inc./Kiwanis of Hillsdale/Dr. Colin Mayers/The Hillsdale Market House/Stillwell Ford and Lincoln/DRS. Jameson and Nolan/Paragon Metals/G&G Glass/Technique Inc./Michigan Department of Education&Hillsdale High School,The H.E.R.O.E.S,Hillsdale,Michigan,USA,2015,,FIM,Hillsdale High School,,CMPMO
2507,5677,Apple Inc/BAE P & S/Brin Wojcicki Foundation/Cadence Design Systems/Intuitive Surgical/MDR Precision/Microsoft Corporation/Monta Vista Financial/NVIDIA/The TechShop/The Subatomic Smarticles&Palo Alto Robotics Club,The Subatomic Smarticles,San Jose,California,USA,2015,,,Palo Alto Robotics Club,,CMPTX
2508,5678,NASA & STEM3 Academy,Knightrise,Valley Glen,California,USA,2015,,,STEM3 Academy,,CMPTX
2509,5679,"Inmar, Inc/Ecolab/Kiwidyne Labs/ABCO/Virago, LLC/ Math-Aids.Com/RGC Construction&Girls on Fire",Girls on Fire,Winston Salem,North Carolina,USA,2015,,NC,Girls on Fire,,CMPTX
2511,5681,Southwest H S,Dragonbots,San Antonio,Texas,USA,2015,,,Southwest H S,,CMPTX
2512,5682,Texas Workforce Commission & North Mesquite H S,Equus Engineering,Mesquite,Texas,USA,2015,,,North Mesquite H S,,CMPTX
2513,5683,Auburn Riverside High School,RAVE,Auburn,Washington,USA,2015,,PNW,Auburn Riverside High School,,CMPTX
2514,5684,Lockheed Martin /2015 FRC Rookie Grant/Picatinny Arsenal/Mission Solutions LLC/Tuchman Foundation&Trenton Catholic School Upper School,Iron Mechs,Trenton,New Jersey,USA,2015,,MAR,Trenton Catholic School Upper School,,CMPMO
2515,5685,Litchfield High School,Robo Terriers,Litchfield,Michigan,USA,2015,,FIM,Litchfield High School,,CMPMO
2516,5686,United Technologies & Ethel Walker School,Wirecats,Simsbury,Connecticut,USA,2015,,NE,Ethel Walker School,,CMPMO
2517,5687,Baxter Academy for Science & Technology,The Outliers,Portland,Maine,USA,2015,,NE,Baxter Academy for Science & Technology,,CMPMO
2518,5688,Pittsford Area Schools&Pittsford Area High School,Robo Cats,Pittsford,Michigan,USA,2015,,FIM,Pittsford Area High School,,CMPMO
2520,5690,Rockwell Automation/Burns & McDonnell/Thrivent Financial/Minnesota Power Foundation/Lake Superior Carl Perkins Consortium/ALLETE Clean Energy/Nordex/Siemens/Minnesota Power Employees Credit Union&Esko High School,SubZero Robotics,Esko,Minnesota,USA,2015,,,Esko High School,,CMPMO
2521,5694,Hamady Community High School,Hamady Hawks,Flint,Michigan,USA,2015,,FIM,Hamady Community High School,,CMPMO
2522,5695,Detroit Diesel / Western Golf and Country Club & Lee M. Thurston High School,Heavy Duty Eagles,Redford,Michigan,USA,2015,,FIM,Lee M. Thurston High School,,CMPMO
2524,5697,Dynamic Restoration Inc/Nexteer/Iwen Tool and Supply/Grasel Graphics/Hungry Howie's/Amigo&Bridgeport High School,Bearcats,Bridgeport,Michigan,USA,2015,,FIM,Bridgeport High School,,CMPMO
2525,5700,"3RD Stone Design/Planetbox/Solidworks/Lux Research/New Relic & Academy of Arts and Sciences & Ruth Asawa San Francisco Sch of the Arts, a Public",SOTA Cyberdragons,San Francisco,California,USA,2015,,,"Academy of Arts and Sciences & Ruth Asawa San Francisco Sch of the Arts, a Public",,CMPTX
2527,5702,Stewart Manufacturing/Hannahville Indian Community/Hannahvill PTSA/Bark River Lions Club/Neff Engineering/J and S Auto Service/Nah Tah Wash PSA & Nah Tah Wahsh Public School Academy & Nah Tah Wahsh Public School Academy,Robotawatomi,Wilson,Michigan,USA,2015,,FIM,Nah Tah Wahsh Public School Academy & Nah Tah Wahsh Public School Academy,,CMPMO
2528,5703,Wineman Technology/Dow Corporation&The Midland Academy,Eagles Crew,Midland,Michigan,USA,2015,,FIM,The Midland Academy,,CMPMO
2529,5704,Blended Learning Academies Credit Recovery High School,Blended Learning Academies,Lansing,Michigan,USA,2015,,FIM,Blended Learning Academies Credit Recovery High School,,CMPMO
2531,5706,NEWBERRY HIGH SCHOOL,Tahquamenon Phenomenon,Newberry,Michigan,USA,2015,,FIM,Newberry High School,,CMPMO
2532,5708,Ford Motor Company/Dura-Pack/ZF Group/Plastomer Corporation/Zingerman's Mail Order/MakerWorks&Community High School,Zebrotics,Ann Arbor,Michigan,USA,2015,,FIM,Community High School,,CMPMO
2533,5709,Michigan Department of Education/Kinross Fabrication & Machining/St. James Community/Domino's of Sault Ste. Marie/Rudyard Historical Society & Rudyard High School,Rudyard Nerf Herders,Rudyard,Michigan,USA,2015,,FIM,Rudyard High School,,CMPMO
2534,5710,DART Foundation/DART Container/ALRO/Optimist Club/Charlotte Public Schools/Kiwanis/Johnsons Workbench/Insty-Prints/Silk Screen Stuff&Charlotte Senior High School,The O-Bots,Charlotte,Michigan,USA,2015,,FIM,Charlotte Senior High School,,CMPMO
2535,5712,Kurek Tool Inc/Interpower/Nexteer/Dow Chemical Company/FIRST of the Great Lakes Bay Region/Michigan Department of Education/MetroFab&Hemlock High School,Hemlock's Gray Matter,Hemlock,Michigan,USA,2015,,FIM,Hemlock High School,,CMPMO
2536,5713,Tank Truck Service and Sales&Beecher High School,Beecher Cyber Bucs,Mount Morris,Michigan,USA,2015,,FIM,Beecher High School,,CMPMO
2537,5714,Ojibwe Charter School,Accidental Success ,Brimley,Michigan,USA,2015,,FIM,Ojibwe Charter School,,CMPMO
2541,5720,Hinckley-Finlayson Secondary,Jagobotics,Hinckley,Minnesota,USA,2015,,,Hinckley-Finlayson Secondary,,CMPMO
2542,5721,Cedar Ridge High School,Wolf Pack,Newark,Arkansas,USA,2015,,,Cedar Ridge High School,,CMPTX
2543,5722,Walton County School District & South Walton High School,Seahawks,Santa Rosa Beach,Florida,USA,2015,,,South Walton High School,,CMPTX
2544,5724,"Rockwell Automation/IEEE/Plastics One/Salem Electric/Fame Allergy, PC/Chick-Fil-A/Mac & Bob's/West Salem Collision Center/Eagle American LLC/John M. Oakey & Son/Jones Car Company/Howells Motor Freight&Salem High",Spartan Robotics,Salem,Virginia,USA,2015,,CHS,Salem High,,CMPMO
2546,5726,Texas Workforce Commission / TESORO & STEM Early College High School,RHUMBOTZ,San Antonio,Texas,USA,2015,,,STEM Early College High School,,CMPTX
2547,5727,FaceBook/Duke Energy/Rutherford County Schools/Advantage Direct/Chris Hensley Construction&Rutherford Co Early College Hi&Family/Community,REaCH Omegabytes,Spindale,North Carolina,USA,2015,,NC,Family/Community & Rutherford Co Early College Hi,,CMPTX
2548,5728,Maria Carrillo High School Parents Association/National Instruments/Brin Wojcicki Foundation/180 Studios&Maria Carrillo High,CCybernetics,Santa Rosa,California,USA,2015,,,Maria Carrillo High,,CMPTX
2549,5729,Lennox Industries/Monsanto/Menard Manufacturing/Adams Fertilizer Equipment MFG/Arkansas County 4-H Council&Dewitt High School,Lennox Monsanto MAAD Dragons,De Witt,Arkansas,USA,2015,,,Dewitt High School,,CMPTX
2550,5730,Jack Henry/Monett R-1 School District/Clark Industries/EFCO/IMEC/Ozark Mountain Installations/International Dehydrated Foods&Monett High,The Professionals ,Monett,Missouri,USA,2015,,,Monett High,,CMPMO
2551,5732,Bloomfield High, ROBOTIGERS,Bloomfield,New Jersey,USA,2015,,MAR,Bloomfield High,,CMPMO
2552,5734,Augusta Utilities/J Edward Enoch/Textron/JW Welding&Richmond County Technical Career Magnet School,RoboReign,Augusta,Georgia,USA,2015,,PCH,Richmond County Technical Career Magnet School,,CMPTX
2553,5735,Analog Devices Inc./Mathworks/The Village Bank/Teradyne/BAE Systems/SolidWorks/Bose/Raytheon/MiddleSex Savings Bank/Wayland High School&Wayland High School,Control Freaks,Wayland,Massachusetts,USA,2015,,NE,Wayland High School,,CMPMO
2554,5736,Kings Park High School,Kingsmen,Kings Park,New York,USA,2015,,,Kings Park High School,,CMPMO
2556,5740,"Paul's Chrome Plating/Future Pos, Inc/Russel Standard Corporation&Cardinal Wuerl North Catholic High School",CWNC - Trojanators,Cranberry Township,Pennsylvania,USA,2015,,,Cardinal Wuerl North Catholic High School,,CMPMO
2557,5744,Project GRAD Knoxville/Cornerstone Foundation/Alcoa/Technology Cooperative Eric Johnson/Knox County Schools/TN Valley Authority - Charles Spencer & Austin East High/Magnet,Broken Gears,Knoxville,Tennessee,USA,2015,,,Austin East High/Magnet,,CMPTX
2558,5746,Whelen Engineering / SavvyOptics / Paulson Training & Valley Regional High School,Human Error,Deep River,Connecticut,USA,2015,,NE,Valley Regional High School,,CMPMO
2560,5748,"Microsoft/RobotExtrusions.com/U.S. FIRST/Office of Superintendent of Public Instruction/Dr. Peter C. Wagner, DMD/Wilco Agronomy Center/Adna School District/Two Chicks Bakery & Brewing/FIRST Washington/Lyden Jeffers/L & E Bottling&Adna Middle/High School",Octo π Rates,Adna,Washington,USA,2015,,PNW,Adna Middle/High School,,CMPTX
2562,5752,2015 FRC Rookie Grant / Fiduciary Trust / Beverly Education Foundation & Beverly High,Beverly Panthers,Beverly,Massachusetts,USA,2015,,NE,Beverly High,,CMPMO
2563,5753,"Rankin-Hinman/W & O/SFSI Engineering, Design and Project Management/Solar Stik & St Joseph Academy",St. Joseph Academy Flashes,St. Augustine,Florida,USA,2015,,,St Joseph Academy,,CMPTX
2564,5754,Texas Workforce Commission&Brooks Academy of Science and Engineering,Brooks Academy Robotics,San Antonio,Texas,USA,2015,,,Brooks Academy of Science and Engineering,,CMPTX
2565,5756,Detroit Hispanic Dev Cor,R.E.C'in Crew,Detroit,Michigan,USA,2015,,FIM,Detroit Hispanic Dev Cor,,CMPMO
2566,5758,Carnahan Sch. of the Future,C-Bots,Saint Louis,Missouri,USA,2015,,,Carnahan Sch. of the Future,,CMPMO
