,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
108,228,United Technologies / Trail of Terror / Meriden Board of Education / Mountain View Power Eqiupment / Micro Insert Inc. / R&D Precision / The Meriden Foundation / Companion Industries / Hobson Motzer / Component Engineers & H C Wilcox Voc Tech School & Mark T Sheehan High School & Francis T Maloney High School & Orville H Platt High School,GUS Robotics,Meriden,Connecticut,USA,1999,,NE,Mark T Sheehan High School & H C Wilcox Voc Tech School & Francis T Maloney High School & Orville H Platt High School,,CMPMI
109,229,Clarkson University / E/One / Lockheed Martin / Stewart's Shops / Italian Affair / SeaComm Federal Credit Union / Massena Savings and Loan / Verizon / Jefford's Steel and Engineering Company / Corning & Norwood-Norfolk Sr High School & Massena High School,Division By Zero,Potsdam,New York,USA,1999,,,Norwood-Norfolk Sr High School & Massena High School,,CMPMI
110,230,"United Technologies / Sikorsky, Lockheed Martin / OEM Controls / Ametek-Hayden Kerk / Shelton Public School System / Hubbell / Intuitive Surgical / Logicbroker / Valley Community Foundation & Shelton High School",Gaelhawks,Shelton,Connecticut,USA,1999,,NE,Shelton High School,,CMPMI
111,231,NASA/Texas Workforce Commisson/Oceaneering Space Systems&Pasadena Independent School District,High Voltage,Pasadena,Texas,USA,1998,,TX,Pasadena Independent School District,,CMPTX
112,233,NASA Kennedy Space Center / BECHTEL / School Board of Brevard County / Lockheed Martin / Magnus Hi-Tech & Rockledge High School & Cocoa Beach Jr Sr High School & Space Coast Jr Sr High School,The Pink Team,Rockledge,Florida,USA,1999,,,Rockledge High School & Cocoa Beach Jr Sr High School & Space Coast Jr Sr High School,,CMPTX
113,234,Allison Transmission / Rolls-Royce / Morris Machine / Dow AgriScience / Our Proud Grandmas & Perry Meridian High School,Cyber Blue,Indianapolis,Indiana,USA,1999,,IN,Perry Meridian High School,,CMPMI
114,236,Lyme-Old Lyme Education Foundation (LOLEF)/Lyme-Old Lyme Public Schools/Brooks Associates Precision Machine Tools/Dominion Millstone Power Station & East Lyme High School & Old Lyme High School,Techno-Ticks,Old Lyme,Connecticut,USA,1999,,NE,East Lyme High School & Old Lyme High School,,CMPMI
115,237,"Siemon Company/United Technologies Corporation/Lockheed Martin - Sikorsky/Watertown Foundation/Thomaston Savings Bank Foundation/Trumpf/Click Bond, Inc&Watertown High School",Black Magic Robotics,Watertown,Connecticut,USA,1999,,NE,Watertown High School,,CMPMI
116,238,Bosch&Manchester Memorial High Sch,Crusaders,Manchester,New Hampshire,USA,1999,,NE,Manchester Memorial High Sch,,CMPMI
117,240,DTE Energy & Jefferson High School,TEMPEST,Newport,Michigan,USA,1999,,FIM,Jefferson High School,,CMPMI
118,244,MH Labs & Grandville High School,RoboDawgs 3D,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
119,245,"General Motors/FCA Foundation/R & G Drummer/JTEKT Corporation/State of MI/DoD Stem/Thyssenkrupp System Engineering Inc./Emagine Entertainment, Inc/Nemak/Bosch/DTE Energy/TEK PROS Today/Adambots Friends & Family/Valeo/Knight Global/Doolin & Haddad Dentistry&Adams High School",Adambots,Rochester Hills,Michigan,USA,1999,,FIM,Adams High School,,CMPMI
120,246,Boston University & Boston University Academy,Overclocked,Boston,Massachusetts,USA,1999,,NE,Boston University Academy,,CMPMI
121,247,Terminal Supply/Huntington Woods Men’s Club/DADARA Ford Motor Company/Berkley Education Foundation/National Defense Industry Association/Axiom Graphics/Equivalent Base Company/Michigan Department of Education/Berkley Masonic Temple/Royal Oak Optimist Club/Huntington Woods Women’s League/NWPC Marketing Solutions/Solid Works&Berkley High School,Da Bears,Berkley,Michigan,USA,1999,,FIM,Berkley High School,,CMPMI
122,250,"GE Energy/Collins Aerospace/Colonie Block/Metal Supermarkets/Electrical, Computer, and Systems Engineering Department at RPI/All U, Inc&Colonie Central High School",The Dynamos,Colonie,New York,USA,1999,,,Colonie Central High School,,CMPMI
123,253,Caccia Plumbing Inc/Millbrae Lions Club/Bishop Wisecarver/San Mateo Union High School District/Google/FIRST NorCal/Lockheed Martin/Santosh Abraham/SolidWorks/Comcast NBCUniversal/GATE/Intuitive Foundation/Millbrae Leos Club/San Carlos Kiwanis Club/Upward Credit Union/AGC Acupuncture Clinic/Rotary Club of Millbrae/Millbrae T4U/Tea Link/San Mateo Credit Union/Numis International Inc&Mills High School,Boba Bots,Millbrae,California,USA,1999,,,Mills High School,,CMPTX
124,254,NASA Ames Research Center/Johnson & Johnson/Apple/Google/Lockheed Martin/Innovation First International/West Coast Products/Gilbert Spray Coat/AMEX Plating/Applied Welding/Auris Health/BAE Systems/Intuitive Foundation/Qualcomm&Bellarmine College Preparatory,The Cheesy Poofs,San Jose,California,USA,1999,,,Bellarmine College Preparatory,,CMPTX
125,256,Apple / Brin Wojcicki Foundation & Willow Glen High School,Robo-Rams,San Jose,California,USA,1999,,,Willow Glen High School,,CMPTX
126,263,"Department of Defense/Retlif Testing Laboratories/Check-Mate Industries, Inc./BAE Systems/Zebra/Muller Martini Corp./Ameriprise Financial/MCLO Structural Steel/Chubs Meats&Sachem High Schools North and East",Aftershock,Ronkonkoma,New York,USA,1999,,,Sachem High Schools North and East,,CMPMI
127,269,John Deere / 3M / GE Volunteers of GE Healthcare / Sharp Packaging Systems / Society of Manufacturing Engineers / D & H Industries / Milwaukee School of Engineering & Oconomowoc High School,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,Oconomowoc High School,,CMPMI
128,271,Bay Shore Union Free School District / Apple Appliance Repair Inc. / Festo Corporation / BAE Systems / Suffolk Transportation System / Marauder Robotics & Bay Shore High School,Mechanical Marauders,Bay Shore,New York,USA,1999,,,Bay Shore High School,,CMPMI
129,272,Comcast NBCUniversal/The Boeing Company/Lockheed Martin/ASI Technologies/Lansdale Cannoneers Sportsman Club/ICON Clinical Research PLC./Landreth Logistics&Lansdale Catholic High School,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,FMA,Lansdale Catholic High School,,CMPMI
130,279,Dana Incorporated & Toledo Technology Academy,Tech Fusion,Maumee,Ohio,USA,1999,,,Toledo Technology Academy,,CMPMI
131,280,"Nordson/Preferred Packaging Solutions, INC/Ford Motor Company/DADARA/MDE/Taylor Foundation for Educational Excellence/Dearborn Federal Credit Union/MAK Controls&Taylor Career & Technical Center",TnT,Taylor,Michigan,USA,1999,,FIM,Taylor Career & Technical Center,,CMPMI
132,281,Michelin / Greenville Technical College / Laserflex South / Dixie Rubber / J. A. King / Duke Energy & Green Charter Sch-Greenville & Brashier Mid College Chtr HS & J L Mann Academy & Riverside High School & Southside High School,The GreenVillains,Greenville,South Carolina,USA,1999,,,Green Charter Sch-Greenville & Brashier Mid College Chtr HS & J L Mann Academy & Riverside High School & Southside High School,,CMPTX
133,283,Hamilton Automation/TWL Construction/Greenville County Schools/Hartness ITW/Instron/Dixie Rubber/AFL/lockheed Martin/ECPI University/Metal Supermarkets/SOLIDWorks/GE&Wade Hampton High School&St Josephs Catholic School,The Generals,Greenville,South Carolina,USA,1999,,,St Josephs Catholic School & Wade Hampton High School,,CMPTX
134,287,William Floyd High School,Floyd,Mastic Beach,New York,USA,1999,,,William Floyd High School,,CMPMI
135,288,MH Labs / Hepfer & Associates & Grandville High School,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPMI
136,291,Wabtec Corporation&Northwest Penn Collegiate Acad,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,Northwest Penn Collegiate Acad,,CMPMI
137,292,"Aptiv Foundation / FCA Foundation / GM / AndyMark, Inc. / IN-Mac & Western High School",PantherTech,Russiaville,Indiana,USA,1999,,IN,Western High School,,CMPMI
138,293,Smith Foundation/Hopewell Valley Regional Board of Education/Picatinny Arsenal/ DoDSTEM/Bristol-Myers Squibb&Hopewell Valley Central High School,SPIKE,Pennington,New Jersey,USA,1999,,FMA,Hopewell Valley Central High School,,CMPMI
139,294,Northrop Grumman / John Deere / Impresa Aerospace / Google / The Boeing Company / Infineon Technologies / Raytheon & Redondo Union High School & Mira Costa High School,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,Redondo Union High School & Mira Costa High School,,CMPTX
141,299,Family/Community & Valkyrie Robotics,Valkyrie Robotics,Cupertino,California,USA,1998,,,Valkyrie Robotics,,CMPTX
142,302,APTIV /General Motors/The Lake Orion Review/MI Dept. of Education/Catalyst Solutions/Meritor/The Stone Family/BAE Systems/Delphi Technologies/Kostal North America&Lake Orion High School,The Dragons,Lake Orion,Michigan,USA,1999,,FIM,Lake Orion High School,,CMPMI
143,303,"Bridgewater-Raritan High School / STS Tire & Auto Centers  & Mavis Discount Tires / Picatinny  & DOD Stem / Johnson & Johnson Healthcare Systems, Inc. / Nokia Bell Labs/Alcatel Lucent / Team 303 RAMP / BAE / J&E Metal Fabricators / SolidWorks / Investors Bank / VFW Post 2290 & Bridgewater Raritan High Sch",The T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,FMA,Bridgewater Raritan High Sch,,CMPMI
144,308,Engineered Abrasives / FCA Foundation / Nissan / Tecla Products / Michigan Department of Education & Walled Lake Central High Sch & Walled Lake Northern High Sch,Monsters,Walled Lake,Michigan,USA,1999,,FIM,Walled Lake Central High Sch & Walled Lake Northern High Sch,,CMPMI
145,313,DADARA / Ford Motor Company / The Oakwood Group / DENSO International / Inkorprate Graphics & Wayne Memorial High School,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,Wayne Memorial High School,,CMPMI
146,314,"GM Manufacturing/FCA Foundation/Kettering University/DS Solidworks/Carman-Ainsworth Educational Foundation/State of Michigan - Department of Education/Flint Glass Service/Adaptive Manufacturing Solutions/Shaltz Automation/Local 370 Plumbers & Pipefitters/Mid States Bolt & Screw/A Frame Awards, Inc./Mid-Michigan Robotics Alliance&Carman Ainsworth High School",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,Carman Ainsworth High School,,CMPMI
147,316,Picatinny Arsenal/Corteva/The Boeing Company/Salem County Community College/South Jersey Robotics/Department of Defense/Intuitive Foundation/Lockheed Martin & Family/Community,LUNATECS,Carneys Point,New Jersey,USA,1999,,FMA,Family/Community,,CMPMI
148,319,SPS New England/Schneider Electric/NDEP- DODSTEM/OPTICS 1/BAE Systems/Turbocam/Alton Centennial Rotary&Prospect Mountain High School,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,Prospect Mountain High School,,CMPMI
149,321,Neubauer Family Foundation / Associated Alumni of Central High School / DoD STEM / Comcast NBCUniversal & Central High School,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,FMA,Central High School,,CMPMI
150,322,General Motors/Fiat Chrysler Automotive/Michigan Department of Education/Thrivent Financial/Crim Foundation/Flint Community Schools/Kettering University&Southwestern Classical Academy,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,Southwestern Classical Academy,,CMPMI
151,323,Novak Technical Services LLC/Arkansas FIRST Incorporated/Rcal Products/John and Meredith Novak&Family/Community,Lights Out,Mountain Home,Arkansas,USA,1996,,,Family/Community,,CMPTX
152,324,NASA/NASA Johnson Space Center/Clear Creek Independent School District/Jacobs/All Points/Aerodyne Industries&Clear Brook High School,Chips,Friendswood,Texas,USA,1998,,TX,Clear Brook High School,,CMPTX
153,325,Sugar Creek/Thyssenkrupp Bilstein/Cincinnati Incorporated&Butler Tech,Respawn Robotics,Hamilton,Ohio,USA,1998,,,Butler Tech,,CMPMI
154,329,Zebra Technologies & Patchogue Medford Sr High Sch,Mohawks,Medford,New York,USA,1999,,,Patchogue Medford Sr High Sch,,CMPMI
155,333,Bloomberg / Space Angels / T's ME Shirt Screening / LeNoble Lumber / Pershing Square Foundation & John Dewey High School,MEGALODONS,Brooklyn,New York,USA,1999,,,John Dewey High School,,CMPMI
156,334,"Con Edison/Brooklyn Tech Alumni Foundation, Inc./Picatinny Arsenal/DoD STEM/Josh Weston/Alan Silberstein/Susanne Ellis & Brooklyn Technical High School",TechKnights,Brooklyn,New York,USA,1999,,,Brooklyn Technical High School,,CMPMI
157,335,Pershing Square Foundation/Con Edison/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech & Science Skills Center,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,Science Skills Center,,CMPMI
158,337,"Contura Energy, Inc./Toyota/Vance Enterprise&Family/Community",Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,Family/Community,,CMPMI
159,339,"DoD STEM/Stafford County Economic Development Authority/Fredericksburg PC Users Group/Lockheed Martin/NAVSEA  Dahlgren/CGS PTO/Army Night Vision Lab, Fort Belvoir/Precision Solutions/C&S MillWorks/ABB Tech/Stafford County Public Schools/CACI International & Commonwealth Governor's School",Kilroy Robotics,Stafford,Virginia,USA,2000,,CHS,Commonwealth Governor's School,,CMPMI
160,340,Churchville-Chili Central School District/Bausch Health/L3Harris/C&M Forwarding/Churchville Lions Club/Wrapters/TeamGantt/Fujifilm/Mahany Welding/Qualicoat/Wegman Hardwood Product/Intellimetal/Pizza 151&Churchville Chili High School,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,Churchville Chili High School,,CMPMI
161,341,Comcast/The Boeing Company/BAE Systems/Lockheed Martin/ABB/D.i.D. Agency/Denney Electric Supply/Computer Components Corporation/Penn State Great Valley/Merck&Wissahickon High School,Miss Daisy,Ambler,Pennsylvania,USA,2000,,FMA,Wissahickon High School,,CMPMI
162,342,"BOSCH/Robert Bosch, LLC/Dorchester County 2 School District/NIWC ( Naval Information Warfare Center), Atlantic/Dorchester County Council/Boeing/Charleston Rubber and Gasket/Welsh's Mobile Marine/Arnold Family&Ft Dorchester High School",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,Ft Dorchester High School,,CMPTX
163,343,"Itron, Inc./Schneider Electric Company/Horton Holding, Inc&TriCounty Technical College",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,TriCounty Technical College,,CMPTX
164,346,"Americool Heating and Cooling/Rotary Club of Chester/DuPont/ABB/Raven Machine/Craze Law Firm/Flexible Conveyor Systems, Inc./Electritex/GE/EPI & Lloyd C Bird High School",RoboHawks,Chesterfield,Virginia,USA,2000,,CHS,Lloyd C Bird High School,,CMPMI
165,348,Joseph's Garage/Mass Bay Engineering/Society of American Military Engineers (S.A.M.E.)/Bonded Transmission&Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,Norwell High School,,CMPMI
166,352,Lockheed Martin & Carle Place Middle Sr High Sch,The Green Machine,Carle Place,New York,USA,2000,,,Carle Place Middle Sr High Sch,,CMPMI
167,353,Plainview Old Bethpage Central School District / Zebra Technologies / Altice / Parents of POBots / Trio Hardware / B & Z Steel Equipment Co. Inc. / Gershow Recycling / Shoreline Beverage / Dr. Raphael Strauss Allergy & Asthma / Unitron / Advantage Hyundai / Bella Vista Pizza / St. Thomas Aquinas College / Atlanta Colon & Rectal Surgery / Intelligen Power Systems / Sr8Smiles Orthodontics & John F Kennedy High School,POBots,Plainview,New York,USA,2000,,,John F Kennedy High School,,CMPMI
168,354,Bloomberg & George Westinghouse Cte HS,G-House Pirates,Brooklyn,New York,USA,2000,,,George Westinghouse Cte HS,,CMPMI
169,358,GE Volunteers of GE Healthcare / Zebra Technologies / Leviton & Hauppauge High School,Robotic Eagles,Hauppauge,New York,USA,2000,,,Hauppauge High School,,CMPMI
170,359,"Waialua Complex 21st CCLC Grant/State of Hawaii DHS Uplink Grant/McInerny Foundation/Robotics Education & Competition Foundation & VEX Robotics Programs/Waialua High School STEM Learning Center/Career & Technical Education - Perkins and State/Castle & Cooke, Inc. Dole Plantation/PHNSY & IMF/First Hawaiian Bank Foundation/Waialua Federal Credit Union/Randy and Mary Wood/Skydive Hawaii/Leidos/Monsanto FIRST STEM Grant/Friends of Hawaii Charities, Inc./HawaiiUSA Federal Credit Union Foundation/McDonalds Restaurants of Hawaii/Oakley, Inc./Waialua High School Foundation/Golf Concepts-Nike/Fumiko J. Horii/Friends of Hawaii Robotics/National Instruments/Waialua Hongwanji Mission/Wahiawa Waialua Rotary Club/Mililani Walmart/Haleiwa Shingon Mission/Island X Hawaii/R.M. Towill Foundation/Turtle Bay Foundation/Hawaii Global Education/Richard and Elaine Kawamoto/T.S. Hong/Individual Sponsors and Families&Waialua High & Interm School",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,Waialua High & Interm School,,CMPTX
171,360,The Boeing Company / Friends of Bellarmine Robotics / Islam Family Foundation / Tacoma Steel Supply / Google / Washington FIRST Robotics / Kel-Tech Plastics / The Rudolph Family / SPEEA Local 2001 / The Ross Family / The Murphy Family / Clover Park Technical College / Boeing Employee Credit Union / Rotary of Clover Park / Bamford Foundation / Multicare / State Farm Insurance / Bertolino's Coffee Bar / AREVA Federal Services LLC & Bellarmine Preparatory School,The Revolution,Tacoma,Washington,USA,2000,,PNW,Bellarmine Preparatory School,,CMPTX
172,364,NASA Stennis Space Center/SeaOne/Mississippi Power/DoDSTEM/AVL/Seemann Composites/DS SolidWorks &Gulfport High School,Team Fusion,Gulfport,Mississippi,USA,2000,,,Gulfport High School,,CMPTX
