,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
3078,6638,Fulton High School,Fulton Pirates,Middleton,Michigan,USA,2017,,FIM,Fulton High School,,CMPMI
3079,6639,Duke Energy/Temprano Techvestors/Corning /Utility Solutions /Catawba County Schools and Career Technical Education Department /Axjo&Saint Stephens High,The Mechanical Minds ,Hickory,North Carolina,USA,2017,,NC,Saint Stephens High,,CMPTX
3080,6640,Exxo Mobile/VIRCO/CTEH&Mayflower High School,Metal Eagles,Mayflower,Arkansas,USA,2017,,,Mayflower High School,,CMPTX
3081,6642,hoggers/Jay's Sporting Goods/Clare County Cleaver&Harrison Community High School,Harrison Stingers of Steel,Harrison,Michigan,USA,2017,,FIM,Harrison Community High School,,CMPMI
3082,6643,Walden Iii High,Walnuts and Bolts,Racine,Wisconsin,USA,2017,,,Walden Iii High,,CMPMI
3083,6644,Rocklin High,Atomic Automatons,Rocklin,California,USA,2017,,,Rocklin High,,CMPTX
3084,6645,Bezos Family Foundation/Webster Family /First in Texas&Crosby High School,Alloy Obsession,Crosby,Texas,USA,2017,,,Crosby High School,,CMPTX
3085,6646,Henry T Waskow H S,The Belton New Tech SpaceMakers,Belton,Texas,USA,2017,,,Henry T Waskow H S,,CMPTX
3087,6648,John Adams High School,MechaSpartans,Ozone Park,New York,USA,2017,,,John Adams High School,,CMPMI
3088,6649,Charlton Heston Academy,CHA Circuits ,Saint Helen,Michigan,USA,2017,,FIM,Charlton Heston Academy,,CMPMI
3089,6650,Fresno High,Tribebots,Fresno,California,USA,2017,,,Fresno High,,CMPTX
3090,6651,Sterling High School,Golden Bots,Sterling,Illinois,USA,2017,,,Sterling High School,,CMPMI
3093,6654,Steel Plate Fabricators/Rimmer Bros. Inc. /Jacobs Insurance/Alcoa/TVA/ORNL UT-Battelle/Knox County Schools&Central High School,Central Robobcatics,Knoxville,Tennessee,USA,2017,,,Central High School,,CMPTX
3094,6655,"Texas Workforce Comission/Lockheed Martin/Dell/SER Jobs for Progress National, Inc.&Sam Houston H S",Texan Robotics,Arlington,Texas,USA,2017,,,Sam Houston H S,,CMPTX
3095,6656,Italicized Consulting LLC/Payson Concrete and Materials/Smart Systems/Rim Country Custom Upholstery/Threads Local Print Shop Payson/Safeway Payson/Payson Elks/Anderson Dental/Sawmill Theatre/Notary Services of Payson/Wal-Mart Payson/Bruce Johnson/Microchip Technology Inc./FIRST Stewardship Team&Payson Center for Success High School,Ryu Botics,Payson,Arizona,USA,2017,,,Payson Center for Success High School,,CMPTX
3096,6657,University Preparatory High,Arborbotics,Visalia,California,USA,2017,,,University Preparatory High,,CMPTX
3097,6658,Boeing&Eagle Rock High,Rockbotics,Los Angeles,California,USA,2017,,,Eagle Rock High,,CMPTX
3098,6659,NASA & Escondido High,CouBots,Escondido,California,USA,2017,,,Escondido High,,CMPTX
3099,6660,Nerinx Hall High School,MarkerBots,Saint Louis,Missouri,USA,2017,,,Nerinx Hall High School,,CMPTX
3100,6662,Tesoro&College Park High,FalconX,Pleasant Hill,California,USA,2017,,,College Park High,,CMPTX
3101,6664,DELL Corp.&Teenage Parent Prog,LADYBOTS,Pharr,Texas,USA,2017,,,Teenage Parent Prog,,CMPTX
3102,6665,NASA & Santa Catalina School,Nuns and Bolts,Monterey,California,USA,2017,,,Santa Catalina School,,CMPTX
3104,6667,STEM Academy at Showalter & STEM Academy at Showalter,STEM Clippers,Chester,Pennsylvania,USA,2017,,MAR,STEM Academy at Showalter & STEM Academy at Showalter,,CMPMI
3105,6668,Hesperia High,Scorpion ,Hesperia,California,USA,2017,,,Hesperia High,,CMPTX
3106,6670,Bay View High,Red Cat Robots,Milwaukee,Wisconsin,USA,2017,,,Bay View High,,CMPMI
3107,6671,Diamond Hill-Jarvis H S,Adamas Robotics,Fort Worth,Texas,USA,2017,,,Diamond Hill-Jarvis H S,,CMPTX
3108,6672,"JDA Engineering /Mr. and Mrs. Jere W. Thompson, Jr. '74/Ms. Patricia Buzard/Mr. and Mrs. Michael Moroney/Lipscomb Insurance/ Pasquinelli Family/Hartnett Law Firm&Cistercian Preparatory School",Fusion Corps,Irving,Texas,USA,2017,,,Cistercian Preparatory School,,CMPTX
3109,6674,Maricopa Institute of Technology,MIT Iron Eagles,Phoenix,Arizona,USA,2017,,,Maricopa Institute of Technology,,CMPTX
3111,6677,"Pascagoula-Gautier School District/Argosy Foundation/Mississippi Power/College, Career, Technical Institute&Pascagoula High School&Pascagoula-Gautier College and Career Technical Instititute",Team Avengers,Pascagoula,Mississippi,USA,2017,,,Pascagoula-Gautier College and Career Technical Instititute & Pascagoula High School,,CMPTX
3113,6680,Idaho State University TRIO Programs,TRIObotics,Pocatello,Idaho,USA,2017,,,Idaho State University TRIO Programs,,CMPTX
3114,6682,Dow/DoD STEM/Air Force STEM&Family/Community&Alamogordo High, A.S.T.R.O. Vikings,La Luz,New Mexico,USA,2017,,,Alamogordo High & Family/Community,,CMPTX
3115,6683,Kevin English/Greg Rinala/FIRST Robotics/Az FIRST/The Moore Family/Jayme Fitzpatrick/West MEC/Deirdre Hammond/Bruce Moore/Steve Sanghi Family Foundation /James. A. Unruh Family Foundation&Mountain Ridge High School,The ROAR-Botics,Glendale,Arizona,USA,2017,,,Mountain Ridge High School,,CMPTX
3116,6684,Carrizo Springs H S,RoboCats,Carrizo Springs,Texas,USA,2017,,,Carrizo Springs H S,,CMPTX
3117,6685,NextEra Energy Inc./NASA/State of Florida/Lowe's Home Improvement/POSCO INC.&Royal Palm Beach High School,Amped Up,West Palm Beach,Florida,USA,2017,,,Royal Palm Beach High School,,CMPTX
3118,6686,State of Florida/K & M Construction/DePuy Synthes Products&Palm Beach Central High School,Bionic Broncos,West Palm Beach,Florida,USA,2017,,,Palm Beach Central High School,,CMPTX
3119,6688,Cisco Systems/West Valley College/The Brin Wojcicki Foundation/Highlight Solar/Apple/SolidWorks/Intuitive Surgical&Family/Community,West Valley Middle College Robotics Team,San Jose,California,USA,2017,,,Family/Community,,CMPTX
3120,6690,Gomez and Sullivan Engineers&Merrimack Valley High School,MV roboPride,Concord,New Hampshire,USA,2017,,NE,Merrimack Valley High School,,CMPMI
3121,6691,New Valence Robotics&Brewster Academy,Torque,Wolfeboro,New Hampshire,USA,2017,,NE,Brewster Academy,,CMPMI
3122,6692,Bill Lemann&Aquinas High School,Robofalcons,San Bernardino,California,USA,2017,,,Aquinas High School,,CMPTX
3123,6693,Ridge View High,TrailBLAZERS,Columbia,South Carolina,USA,2017,,,Ridge View High,,CMPTX
3125,6695,"Qualcomm/Nordson Corporation Foundation/ViaSat, Inc./The O'Neill Family/Sherline Products/The Nijjar Family/Mad Art&San Marcos High",Alpha Knights,San Marcos,California,USA,2017,,,San Marcos High,,CMPTX
3126,6696,Boeing&Corbett School,Cardinal Dynamics,Corbett,Oregon,USA,2017,,PNW,Corbett School,,CMPTX
3128,6699,NASA/BCHS ASSETS Program/Buhach Colony Pacific Club/Buhach Colony Agriculture/Turning Point Industries & Buhach Colony High,Thunder Robotics,Atwater,California,USA,2017,,,Buhach Colony High,,CMPTX
3132,6704,FIRST Rookie Grant/Friends of Hawaii Robotics&Mid Pacific Institute - High School,Mid Pacific Owl Robotics,Honolulu,Hawaii,USA,2017,,,Mid Pacific Institute - High School,,CMPTX
3133,6705,Georgia Tech RoboJackets&Dunwoody High School,WildCat 5e,Atlanta,Georgia,USA,2017,,PCH,Dunwoody High School,,CMPTX
3135,6707,Southern Minnesota Beet Sugar Cooperative/Medtronic&Renville County West Senior High,RCW   Jaguar Robosapiens,Renville,Minnesota,USA,2017,,,Renville County West Senior High,,CMPMI
3137,6709,Big Lake Lions&Big Lake Senior High,Spudinc,Big Lake,Minnesota,USA,2017,,,Big Lake Senior High,,CMPMI
3138,6711,Brin Wojcicki Foundation&Atwater High,Millennial Falcons,Atwater,California,USA,2017,,,Atwater High,,CMPTX
3139,6712,NASA & North Murray High School,Mountaineers,Chatsworth,Georgia,USA,2017,,PCH,North Murray High School,,CMPTX
3140,6714,Johnson Magnet,A. R. Johnson's Panthers,Augusta,Georgia,USA,2017,,PCH,Johnson Magnet,,CMPTX
3141,6715,Hephzibah High School,HZB Robotics,Hephzibah,Georgia,USA,2017,,PCH,Hephzibah High School,,CMPTX
3142,6716,"Arthur Robinson/Clarke & Concordia Engineering and Technology Initiatives, Inc. &Academy of Richmond County High School",Circuit Br8kers,Augusta,Georgia,USA,2017,,PCH,Academy of Richmond County High School,,CMPTX
3143,6717,Emery High,SPARTANS,Castle Dale,Utah,USA,2017,,,Emery High,,CMPTX
3144,6718,Oakland Technical High,Rocket Dogs,Oakland,California,USA,2017,,,Oakland Technical High,,CMPTX
3145,6720,Walker-Hackensack-Akeley Sec.,Walker-Hackensack-Akeley,Walker,Minnesota,USA,2017,,,Walker-Hackensack-Akeley Sec.,,CMPMI
3146,6721,Charles a Tindley Accelerated Sch,Tindley Trailblazers,Indianapolis,Indiana,USA,2017,,IN,Charles a Tindley Accelerated Sch,,CMPMI
3147,6722,FACTS Engineering/McDonalds/State of Florida/Guardian Angel&Sunlake High School,Seahawk Metal,Land O Lakes,Florida,USA,2017,,,Sunlake High School,,CMPTX
3148,6723,Mt Greylock Reg High,Team redbot        ,Williamstown,Massachusetts,USA,2017,,NE,Mt Greylock Reg High,,CMPMI
3150,6727,Belton High School (2017-18)/3M/Texas Workforce Commission/Top Frog Diesel (2017)/Print It/RoboPromo&Belton H S,HOT Bots,Belton,Texas,USA,2017,,,Belton H S,,CMPTX
3151,6729,NASA/Duke Energy & Psrc Early College at Rcc,RobCoBots,Lumberton,North Carolina,USA,2017,,NC,Psrc Early College at Rcc,,CMPTX
3152,6730,Crossings Christian School,CCS Nuclear Knights,Oklahoma City,Oklahoma,USA,2017,,,Crossings Christian School,,CMPTX
3153,6731,Monsanto /Hillside True Value/Teradata/Zoll/E-Green LLC/Belmont PTSO/Arcpoint Strategic Communications/Boston University &Belmont High,Record Robotics ,Belmont,Massachusetts,USA,2017,,NE,Belmont High,,CMPMI
3154,6732,Rockwell Automation&Bruce High,BHS RoboRaiders,Bruce,Wisconsin,USA,2017,,,Bruce High,,CMPMI
3160,6742,Hamadeh Educational Services/BAM Trucking&Universal Learning Academy,Blue Jays,Westland,Michigan,USA,2017,,FIM,Universal Learning Academy,,CMPMI
3161,6743,Dunbar High School,Tiger Engineering,Fort Myers,Florida,USA,2017,,,Dunbar High School,,CMPTX
3162,6744,Mehlville High School,Mehville Pi,Saint Louis,Missouri,USA,2017,,,Mehlville High School,,CMPTX
3163,6746,Our Lady of Mercy Academy,Mustangs,Syosset,New York,USA,2017,,,Our Lady of Mercy Academy,,CMPMI
3164,6748,Dobson High School,MustangRobotics,Mesa,Arizona,USA,2017,,,Dobson High School,,CMPTX
3165,6749,Holaday Circuits&Eagle Ridge Academy Charter School,tERAbytes,Hopkins,Minnesota,USA,2017,,,Eagle Ridge Academy Charter School,,CMPMI
3166,6750,Woodland High School,PackAttack,Stockbridge,Georgia,USA,2017,,PCH,Woodland High School,,CMPTX
3167,6751,"Texas Workforce Commission Jess Jankowitsch/SER Jobs for Progress National, Inc.&Sunset High School",RoboFlash,Dallas,Texas,USA,2017,,,Sunset High School,,CMPTX
3168,6753,"Penn Law Firm, PLLC/D and J Auto/Winford Engineering/Spring Lake Farm/FIRST of Michigan/Dow Chemical Company/Plastic Expert Group &  Plastic Failure Labs, Inc./Nexteer&Calvary Baptist Academy",CBA RoboKings,Midland,Michigan,USA,2017,,FIM,Calvary Baptist Academy,,CMPMI
3169,6754,Texas Workforce Commission /Idea Public Schools/Stainless steel &Idea College Prep,Trailbots ,Edinburg,Texas,USA,2017,,,Idea College Prep,,CMPTX
3170,6755,Tait&Summit High,Overdrive,Fontana,California,USA,2017,,,Summit High,,CMPTX
3171,6758,"Kasson Fire Dept./Schwanke Custom Tile, LLC/Mary's Family Daycare/Robert & Nugget Fields/Dave's Insulation/L & L Street Rod, LLC/Hardware Hank/KMTelecom/Inspire Ink/Erdmans&Kasson-Mantorville Senior High",Otternauts ,Kasson,Minnesota,USA,2017,,,Kasson-Mantorville Senior High,,CMPMI
3172,6762,"Osram/Duncan-Jenkins Trust/FIRST of NH Fund/Utopia Machine Works/Ferguson Tool and Instrument/BAE Systems/The Rotary Club of Henniker/Sons of the American Legion, Young and Richardson Squadron #59/Robert Hassett/John Oberti/Stella's Corner/Gibson Pewter/J. McCarthy Trust&Hillsboro-Deering High School",Oscats,Hillsborough,New Hampshire,USA,2017,,NE,Hillsboro-Deering High School,,CMPMI
3173,6763,FUSION Parent Bake Sale Mamma's/NH Dept of Education/Rotary Club of Manchester/Comcast NBC Universal/SJM Etronics/inSync Staffing/Mast Road Lumber&Manchester School of Technology,FUSION,Manchester,New Hampshire,USA,2017,,NE,Manchester School of Technology,,CMPMI
3174,6764,HAAS Automation/Harbor Frieght Tools&Fillmore Senior High,Flash Drives,Fillmore,California,USA,2017,,,Fillmore Senior High,,CMPTX
3175,6765,American Electric Power&Walnut Ridge High School&Fort Hayes Career Center,Columbus City Schools Walnut Ridge Scotts,Columbus,Ohio,USA,2017,,,Fort Hayes Career Center & Walnut Ridge High School,,CMPMI
3177,6768, Foundation For The Carolinas/ Texas Workforce Commission/Eaton&Denison H S,Denison Robo-Jackets,Denison,Texas,USA,2017,,,Denison H S,,CMPTX
3179,6800,ViperBots Friends and Family/Leander ISD/NASA/ARM/FIRST in Texas/Hanger/Civitas/Leander Educational Excellence Foundation/ViperBots Robotics/American Constructors/Dell Computers /IBM/FRC# 2468 Appreciate/Everitt Family/Convergent Technologies&Vandegrift H S,ViperBots Valor,Austin,Texas,USA,2018,,,Vandegrift H S,,CMPTX
3181,6802,NASA/United Technologies/Southwest Virginia Community College/Northrop Grumman/CNX Gas & Honaker High & Richlands High & Tazewell High & Ridgeview High & Southwest Virginia Community College Upward Bound & James Monroe High School,Mean Caimans,Cedar Bluff,Virginia,USA,2018,,CHS,James Monroe High School & Southwest Virginia Community College Upward Bound & Ridgeview High & Tazewell High & Richlands High & Honaker High,,CMPMI
3183,6804,NASA/Brin Wojcicki Foundation&Livingston High,Team Wolfpack,Livingston,California,USA,2018,,,Livingston High,,CMPTX
3184,6805,Creighton Preparatory School,Cyber Jays,Omaha,Nebraska,USA,2018,,,Creighton Preparatory School,,CMPMI
3185,6806,Mineola High School,Mineola Wild Reds,Mineola,New York,USA,2018,,,Mineola High School,,CMPMI
3186,6807,the Real School,REAL Robotics,Racine,Wisconsin,USA,2018,,,the Real School,,CMPMI
3187,6808,Boeing/Department of Defense/Dewalt Tools /Milton Roy/DOW Chemical/Solidworks&William Tennent Hs,William Tennent Robotics,Warminster,Pennsylvania,USA,2018,,MAR,William Tennent Hs,,CMPMI
3188,6809,Ground Zero Shelters&Autry Technology Center,Ace Robotics ,Enid,Oklahoma,USA,2018,,,Autry Technology Center,,CMPTX
3189,6810,Starship Academy,Starship Robotics,Maringouin,Louisiana,USA,2018,,,Starship Academy,,CMPTX
3190,6811,NASA/Washington Supply/John's Trucking/Click Bond/&The Gunnery Inc.,Gunnery Gears,Washington,Connecticut,USA,2018,,NE,The Gunnery Inc.,,CMPMI
3191,6812,"NASA&Phillips Academy, Andover&Phillips Academy, Andover",Andover Snowflakes,Andover,Massachusetts,USA,2018,,NE,"Phillips Academy, Andover & Phillips Academy, Andover",,CMPMI
3193,6814,Sonoma Academy,Ellipse ,Santa Rosa,California,USA,2018,,,Sonoma Academy,,CMPTX
3194,6817,"The Boeing Company/Triangle Fraternity /Sakelaris Ford/Kristian Dehaan/Missouri S&T Office Of The Chancellor/DeHaan Remodeling INC/Roger Paul/Kaleidoscope Discovery Center/Collision Pro/Gurley & Associates, LLC/C.O.R.E/Bowen Orthodontics/Tony Froelich American Family Insurance/Slice of Pie/Nerdy Networking&Rolla Sr. High",10 Factorial,Rolla,Missouri,USA,2018,,,Rolla Sr. High,,CMPTX
3198,6821,Family/Community,Rogue Techs,Mira Loma,California,USA,2018,,,Family/Community,,CMPTX
3199,6822,Family/Community,THE SHISHKABOTS,San Jose,California,USA,2018,,,Family/Community,,CMPTX
3200,6823,Lubar Family/Hamilton Family Foundation&University School-Milwaukee,Wildcats,Milwaukee,Wisconsin,USA,2018,,,University School-Milwaukee,,CMPMI
3201,6824,Steve and Susan Philpott/Las Vegas Academy of the Arts&Las Vegas Academy of Int'L Studies  Performing and,LVA Robot Pigeons,Las Vegas,Nevada,USA,2018,,,Las Vegas Academy of Int'L Studies  Performing and,,CMPTX
3202,6825,Steve and Susan Philpott&Legacy High School,The Stronghorns,North Las Vegas,Nevada,USA,2018,,,Legacy High School,,CMPTX
3203,6826,Steve and Susan Philpott&Equipo Academy ,Experiment 6826,Las Vegas,Nevada,USA,2018,,,Equipo Academy ,,CMPTX
3205,6829,NASA/Boeing/NCR/Delta Air Lines/Geekspace Gwinnett/Amber Southern Fire Protection/Farmhouse Design & Family/Community,Ignite Robotics,Suwanee,Georgia,USA,2018,,PCH,Family/Community,,CMPTX
3206,6830,Texas Workforce Commission/Dell&Psja Southwest H S&Psja Southwest H S,Southwest system overload,Pharr,Texas,USA,2018,,,Psja Southwest H S & Psja Southwest H S,,CMPTX
3207,6831,Google&Hood River Valley High School&Hood River Valley High School, A-05 Annex,Hood River,Oregon,USA,2018,,PNW,Hood River Valley High School & Hood River Valley High School,,CMPTX
3209,6833,NASA/Boeing/SolidWorks/ECHO Lighting/Copper State Nut and Bolt /Industrial Metal Supply/Cowtown Skateboards/Fast Grip/Peter Piper Pizza/Imperial Custom Upholstery/galvanize - Phoenix&Phoenix Coding Academy,Python Robotics,Phoenix,Arizona,USA,2018,,,Phoenix Coding Academy,,CMPTX
3210,6834,Amazon/Argosy FRC &Watkins Memorial High School,Bionic Warriors,Etna,Ohio,USA,2018,,,Watkins Memorial High School,,CMPMI
3215,6840,Diamond Bank of Glenwood/McDonald's of Glenwood/Farm and Ranch Feed/John Plyler's Home Center/Cripple D Trucking/Kirby Kwikstop/Dunlap's/Delight Fabrication/Argosy Foundation /Glenwood Inn/Great Southern Wood Processing/McKinney Tax Service/Repurposed Living/Joe and Francis Vivona/Erik and Melissa Breazeale/Dawn Friedman/Dwight and Devra Daniels&Kirby High School,Trojan Robotics,Kirby,Arkansas,USA,2018,,,Kirby High School,,CMPTX
3217,6842,Family/Community,Polaris,Marietta,Georgia,USA,2018,,PCH,Family/Community,,CMPTX
3218,6843,NASA/Power Engineering/St. Michael the Archangel Catholic High School&St. Michael the Archangel Catholic High School,Guardian Gears,Lees Summit,Missouri,USA,2018,,,St. Michael the Archangel Catholic High School,,CMPTX
3219,6844,NASA/Utah STEM Action Center/XMission/NVIDIA/Cyprus Credit Union&Utah Valley STEM Foundation,Provotypes,Provo,Utah,USA,2018,,,Utah Valley STEM Foundation,,CMPTX
3220,6845,Hampton Lumber/Fastenal/NASA/Oregon Dept of Education&Astoria Senior High School,River Bots,Astoria,Oregon,USA,2018,,PNW,Astoria Senior High School,,CMPTX
3221,6846,"Schneider Electric, Smyrna, TN/Underwriters Laboratories/Quality Industries/Fastenal/Quality Furniture/Full Nelson Sportswear/Rick's BBQ /HOSC Tullahoma/HOSC Tullahoma/MTSU College of Engineering Technology&Central Magnet School",Central Robotics,Murfreesboro,Tennessee,USA,2018,,,Central Magnet School,,CMPTX
3223,6850,State of Florida&Trinity Catholic High School,Cell-Ticks,Ocala,Florida,USA,2018,,,Trinity Catholic High School,,CMPTX
3225,6852,Michigan Department of Education/Forest View Recreation /Buckeye Broadband &Bedford Senior High School,Bedford Express,Temperance,Michigan,USA,2018,,FIM,Bedford Senior High School,,CMPMI
3227,6855,The Ross Foundation/Henderson State University Engineering and Physics Department/Danfoss and Scroll Technologies/Alumnacraft&Arkadelphia High School,Badger Robotics,Arkadelphia,Arkansas,USA,2018,,,Arkadelphia High School,,CMPTX
3229,6858,NASA&Fern Creek Traditional High,Fern Creek Tiger Robotics,Louisville,Kentucky,USA,2018,,,Fern Creek Traditional High,,CMPMI
3231,6860,Picatinny Arsenal/Argosy Foundation/FIRST/James Hobin Construction/Montclair Society of Engineers&International High,Equitum Robotics,Paterson,New Jersey,USA,2018,,MAR,International High,,CMPMI
3232,6861,Aisin /FCA/Denso/Livonia Warriors -- FRC 2832/Michigan Department of Education/First in Michigan/Livonia Public Schools/Tom Promo Marketing & Stevenson High School & Churchill High School & Stevenson High School,The Tyros Team ,Livonia,Michigan,USA,2018,,FIM,Stevenson High School & Churchill High School & Stevenson High School,,CMPMI
3233,6862,Detroit Leadership Academy,The Reavers,Detroit,Michigan,USA,2018,,FIM,Detroit Leadership Academy,,CMPMI
3234,6863,Family/Community,Blind Squirrels,Laurel,Maryland,USA,2018,,CHS,Family/Community,,CMPMI
3239,6868,Bausch Foundation/NASA&Hilton High School,Cadet Robotics,Hilton,New York,USA,2018,,,Hilton High School,,CMPMI
3241,6870,NASA&Buffal0-Area Engineering Awareness for Minorities Inc.,BEAM Robots,Buffalo,New York,USA,2018,,,Buffal0-Area Engineering Awareness for Minorities Inc.,,CMPMI
3242,6871,NASA/AZ FIRST /Steve Sanghi Family Foundation/James A. Unruh Family Foundation/Arconic Foundation/David Larson &Queen Creek High School,QC DogSquad,Queen Creek,Arizona,USA,2018,,,Queen Creek High School,,CMPTX
3244,6873,Gregorio Luperon High Sch for Science and Mathemat,The Generals,New York,New York,USA,2018,,,Gregorio Luperon High Sch for Science and Mathemat,,CMPMI
3247,6877,Northpointe Christian School,Mechanical Mustangs,Grand Rapids,Michigan,USA,2018,,FIM,Northpointe Christian School,,CMPMI
3249,6880,Yorktown High School,Universal Serial Brawlers (USB),Yorktown Heights,New York,USA,2018,,,Yorktown High School,,CMPMI
3251,6882,Family/Community,Fahrenheit Robotics,Fredericksburg,Virginia,USA,2018,,CHS,Family/Community,,CMPMI
3252,6883,Argosy Foundation/The Brin Wojcicki Foundation/TEM Machine Shop/Napa County Kids Care/180 Studios&KORUS Foundation,Leviathan Robotics,Santa Rosa,California,USA,2018,,,KORUS Foundation,,CMPTX
3253,6884,San Benito High,Mechanical Overload,Hollister,California,USA,2018,,,San Benito High,,CMPTX
3254,6885,Qualcomm/NASA&Academy Of Our Lady of Peace,The Pilots,San Diego,California,USA,2018,,,Academy Of Our Lady of Peace,,CMPTX
3255,6886,4-H,Synthesizers,Warsaw,Missouri,USA,2018,,,4-H,,CMPTX
3256,6887,Dalton Utilities /SHAW&Dalton High School,Dalton Catabots,Dalton,Georgia,USA,2018,,PCH,Dalton High School,,CMPTX
3257,6888,NASA/Duke Energy/Continental/Case Farms/Allegra Printing/Walmart/Ramsey Service Center/DaMark&East Burke High,Cav-A-Gears,Connelly Springs,North Carolina,USA,2018,,NC,East Burke High,,CMPTX
3258,6889,Iowa Govenor's Stem Advisory Council/John Deere&Davis County Community High School,DC Current,Bloomfield,Iowa,USA,2018,,,Davis County Community High School,,CMPMI
3259,6891,Asher Public Schools,Indians,Asher,Oklahoma,USA,2018,,,Asher Public Schools,,CMPTX
3260,6892,Wellsville Central School District/Alfred State School of Applied Technology /Argosy FRC Rookie Grant/Velmex Inc. &Wellsville Senior High School,Big Cat Robotics,Wellsville,New York,USA,2018,,,Wellsville Senior High School,,CMPMI
3261,6893,NRLFCU/DODSTEM/PG Parks/SSVT & Family/Community,Bladerunners,Bladensburg,Maryland,USA,2018,,CHS,Family/Community,,CMPMI
3262,6894,Mountain Island Charter,Iced Java,Mount Holly,North Carolina,USA,2018,,NC,Mountain Island Charter,,CMPTX
3263,6895,NASA/Hypertherm HOPE Foundation/Applied Bolting Technology/The Kingsbury Fund&4-H,Mechanical Madness 4-H,Walpole,New Hampshire,USA,2018,,NE,4-H,,CMPMI
3265,6897,"Harris Corporation/Nokia Bell Labs/NASA/Rutgers, The State University Mechanical and Aerospace Engineering Department/East Brunswick Education Foundation&East Brunswick High",Astraea Robotics,East Brunswick,New Jersey,USA,2018,,MAR,East Brunswick High,,CMPMI
3266,6898,"Rochester Gauges/Lockheed Martin/NASA/Texas Workforce Commission/Dell/FIRST in Texas/Kirby Eye Center/Craig Ranch OBGYN/Alecom Metal Works, Inc./Solidworks/arm/Baldwin Metals&Family/Community",The Undergraduate School of Carrots ,Plano,Texas,USA,2018,,,Family/Community,,CMPTX
3267,6899,NASA/TekTone Sound and Signal/Duke Energy Team Grant&Franklin High&Macon Co Early Colle,Makin' Bots FRC,Franklin,North Carolina,USA,2018,,NC,Macon Co Early Colle & Franklin High,,CMPTX
3268,6900,NASA/Citizen Pattawatomi Nation/ENVIRO/GEARUP/Oklahoma Liquefied  Gas/OREB/Jonathan Davis/Kirsten Davis/Security State Bank&Maud Hs,Hoodie-bots,Maud,Oklahoma,USA,2018,,,Maud Hs,,CMPTX
3269,6901,Texas Workforce Comimision & Independence H S,Knights Robotics,Frisco,Texas,USA,2018,,,Independence H S,,CMPTX
3271,6904,Animo College Preparatory Academy,Team 6904: TeraWatts,Los Angeles,California,USA,2018,,,Animo College Preparatory Academy,,CMPTX
3272,6905,Alpharetta High School,TEAR-A-BYTE,Alpharetta,Georgia,USA,2018,,PCH,Alpharetta High School,,CMPTX
3273,6906,Cristo Rey Jesuit High School,Cristo Rey Reybots,Chicago,Illinois,USA,2018,,,Cristo Rey Jesuit High School,,CMPMI
3275,6908,LabCorp/NASA/celito.net/HCL/Zaloni/DP Group/Walmart Foundation/CBL Properties/Publix Super Markets Charities/Nvidia&Family/Community,Infuzed,Cary,North Carolina,USA,2013,,NC,Family/Community,,CMPTX
3277,6910,Gwinnett County Public Schools/2018 FRC® Hardship Grant/Mill Creek Cluster Education Foundation/EM Coding and Consulting/EPIC at MCHS&Mill Creek High School,Mill Creek High School Robotic Hawks,Hoschton,Georgia,USA,2018,,PCH,Mill Creek High School,,CMPTX
3278,6911,Tappan Zee High School,SO BOTZ,Orangeburg,New York,USA,2018,,,Tappan Zee High School,,CMPMI
3279,6912,Gradient Financial Group&Gentry Academy,Gentry Robotics,Saint Paul,Minnesota,USA,2018,,,Gentry Academy,,CMPMI
3280,6913,North Crawford High,North Crawford Robotics Club,Soldiers Grove,Wisconsin,USA,2018,,,North Crawford High,,CMPMI
3281,6914,Argosy Foundation/Society of Women Engineers/Meade Lexus/JB Contractors/Michigan Department of Education/Melvindale High School/Bosch/AndyMark&Melvindale High School,Retro5ive,Melvindale,Michigan,USA,2018,,FIM,Melvindale High School,,CMPMI
3282,6915,Oak Hills High School,Bulldogs,Hesperia,California,USA,2018,,,Oak Hills High School,,CMPTX
3283,6916,Center of Robotics Innovation (CORI)/PAST Foundation /Rambo Fixture Company/Cozmyk Enterprises/The Argosy Foundation/FIRST/Parker-Hannifin Corporation/Nasa Glenn Research Center Office of Education&Life Skills Center of Columbus North,Iron Thunder,Columbus,Ohio,USA,2018,,,Life Skills Center of Columbus North,,CMPMI
3285,6918,NASA/Brin Wojcicki Foundation/Channel Lumber/Mark Scott Construction/Mechanics Bank/Power Tank /Napa County Office of Education/Napa Valley Unified School District/Friends & Family of Team 6918&Napa High,Napa High Cellar Rats,Napa,California,USA,2018,,,Napa High,,CMPTX
3286,6919,Commodore Conyers College & Career Academy ,The Commodores,Albany,Georgia,USA,2018,,PCH,Commodore Conyers College & Career Academy ,,CMPTX
3288,6921,Camden Co Tech  Pennsauken,Technados,Pennsauken,New Jersey,USA,2018,,MAR,Camden Co Tech  Pennsauken,,CMPMI
3289,6922,Nogales High School,Apache Genesis,Nogales,Arizona,USA,2018,,,Nogales High School,,CMPTX
3290,6923,Entergy&West Feliciana High School,Royal Blue Robotics [RB]^2,Saint Francisville,Louisiana,USA,2018,,,West Feliciana High School,,CMPTX
3291,6925,Woodward Academy&Woodward Academy,W.A.Robotics,College Park,Georgia,USA,2018,,PCH,Woodward Academy,,CMPTX
