,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
2030,4600,The Boeing Company & HAZELWOOD EAST HIGH,Tech Titans,St. Louis,Missouri,USA,2013,,,,,
2031,4601,Delphi / City Machine Technology / Bellino's Lube Plus / Forbush Machine / Mahoning Valley Anesthesia / BlackRock / Ramunno Builders & CANFIELD HIGH SCHOOL,Circuit Birds,Canfield,Ohio,USA,2013,,,,,
2034,4607,"Xcel Energy / Liberty Paper, Inc. / Clear Lake Lions Club / Darter Plastics / Becker Furniture World / Midcontinent Communications / Sherburne State Bank / Vern Jurek Construction / Joe's Bobcat and more / SEH, Inc. / Winlectric of Elk River / Franklin Graphics / Country Lumber / S&T Machining / Bernick's Pepsi / Excaliber Collision and Conversion Center / The Greenhorns & BECKER SENIOR HIGH",The Coalition of Independent Students (C.I.S.),Becker,Minnesota,USA,2013,,,,,
2035,4608,Washington OSPI / Plants of the Wild / Pape Machinery / Bezo's Foundation / McGregor Company & TEKOA HIGH SCHOOL,Duct Tape Warriors,Tekoa,Washington,USA,2013,,PNW,,,
2036,4610,FIRST in Texas/Freescale Foundation/Texas Workforce Commission/Kouba Systems/BLW Security Group/First National Bank & BASTROP H S,BearTecs,Bastrop,Texas,USA,2013,,,,,
2037,4611,Kimball Midwest/Olentangy Educational Foundation & OLENTANGY HIGH SCHOOL & ORANGE HIGH SCHOOL & OLENTANGY LIBERTY HIGH SCHOOL,O-Zone,Lewis Center,Ohio,USA,2013,,,,,
2038,4612,Climate Craft & DOVE SCIENCE ACADEMY ES (OKC),RoboRockets,oklahoma city,Oklahoma,USA,2013,,,,,
2041,4615,"Veterans of Foreign Wars Charles Nitterhouse Post 1599/Penn State Mont Alto Campus,/Newcomer Associates/Brechbill and Helman Construction Company, Inc./L.B. Water Service/Vacon, Inc./Nitterhouse Concrete Products/Franklin Storage/BWise Manufacturing/Cumberland Valley Tree Service Landscape/Catoctin Lighting Services/Earthnet Energy/AMVETS Post 224/Dennis E. Black Engineering/Foxhole Technology Mission Essential/Manitowoc Crane/Volvo Construction Equipment/C.A.S.D. Foundation/Fayetteville Contractors, Inc./Domino's Pizza (Chambersburg, Pa)/Trickling Springs Creamry (Chambersburg, Pa.) & Chambersburg Area Career Magnet School",Steel Trojans,Chambersburg,Pennsylvania,USA,2013,,,,,
2042,4616,Rotary Club- Chula Vista Sunset/Qualcomm/SPAWAR & MONTGOMERY SENIOR HIGH,Team Pharaohs,San Diego,California,USA,2013,,,,,
2045,4619,The Boeing Company/Option One Engineering & OCEAN VIEW HIGH,HawkBots,Huntington Beach,California,USA,2013,,,,,
2046,4622,ACADEMY AT THE LAKES,Wired Wildcats,Land O Lakes,Florida,USA,2013,,,,,
2047,4623,Pentair & LITTLE FALLS SENIOR HIGH,Flyer Robotics,Little Falls,Minnesota,USA,2013,,,,,
2048,4624,OWATONNA SENIOR HIGH,Rebel Alliance,Owatonna,Minnesota,USA,2013,,,,,
2050,4626,Pentair/Cargil/Centaur Foundation/21st Century Grant Program & BROOKLYN CENTER SECONDARY,Iron Centaurs,Brooklyn Center,Minnesota,USA,2013,,,,,
2052,4628,United Technologies & HAMDEN HIGH SCHOOL,Sintian Robotics,Hamden,Connecticut,USA,2013,,NE,,,
2053,4629,Boeing/M3 Engineering/Ephibian/NPL Construction Co/Pima County Joint Technical Education District & CANYON DEL ORO HIGH SCHOOL,Dorado Bots,Tucson,Arizona,USA,2013,,,,,
2054,4630,CLINTON HIGH SCHOOL,Robodragon,Clinton,Tennessee,USA,2013,,,,,
2055,4632,St. Jude Medical Foundation & MONTICELLO SENIOR HIGH,Magic,Monticello,Minnesota,USA,2013,,,,,
2059,4637,Comcast / 2015 FRC Hardship Grant & ST HUBERT CATHOLIC HIGH SCHOOL FOR GIRLS,BambieBotz,Philadelphia,Pennsylvania,USA,2013,,MAR,,,
2060,4638,Montgomery College / DAKOTA CONSULTING INCORPORATED / Booz Allen Hamilton / Global Satcom & NORTHWEST HIGH,Jagbots,Germantown,Maryland,USA,2013,,,,,
2061,4639,NALCO Champion/Schlumberger/GE/Bechtel/Texas Workforce Commission/Greater Texas Foundation/FIRST® in Texas/PTC/Phillips 66/HEB/Walmart/Dow Chemical & SEVEN LAKES HIGH SCHOOL,RoboSpartan,Katy,Texas,USA,2013,,,,,
2062,4640,Infusion & FREDERICK DOUGLAS ACADEMY II SECONDARY SCHOOL,Metallic Panthers 4640,new york,New York,USA,2013,,,,,
2063,4641,Raytheon Company/Texas Workforce Commission/Triumph & RED OAK H S,sHAWK n' awe,Red Oak,Texas,USA,2013,,,,,
2064,4643,"Best Buy / Butte County Office of Education ROP / PG&E / RCBS (ATK) / Roplast Industries, Inc. / Mary Lake-Thompson, Ltd. / Transfer Flow, Inc / The Brin Wojcicki Foundation / All Metals Supply / RaboBank / Oro Dam Cruisers & BUTTE CO ROP & LAS PLUMAS HIGH & CHICO HIGH & PLEASANT VALLEY HIGH & OROVILLE HIGH & INSPIRE SCH OF ARTS AND SCIENCES",Thunderbird Robotics,Oroville,California,USA,2013,,,,,
2065,4645,LANE TECHNICAL HIGH SCHOOL,X-Machina,Chicago,Illinois,USA,2013,,,,,
2066,4646,John Deere / Microsoft / Des Moines Area Community College (DMACC) / PTC / Quality Manufacturing Corporation / Scheufler Farms / Baldor ABB / Iowa STEAM Innovation Zone / MPS Engineers & Neighborhood Group,Team ASAP ,Des Moines,Iowa,USA,2013,,,,,
2067,4648,JORDAN SECONDARY,Techno-Tech,Jordan,Minnesota,USA,2013,,,,,
2069,4653,NGAGED Software / Manhattan College & DON BOSCO PREP HIGH SCHOOL,Ironmen Robotics 4653,Ramsey,New Jersey,USA,2013,,MAR,,,
2070,4654,NASA/Mount Baker High School & MOUNT BAKER SENIOR HIGH,Mountaineers,Deming,Washington,USA,2013,,PNW,,,
2071,4655,UTC Aerospace Systems / Taylor Company / Woodward / Advanced Machine - Hennig / North American Tool / American Aluminum Extrusion / Blackhawk Bank / McGilvra Electric / The Calibration Solution / Walmart & HONONEGAH HIGH SCHOOL,Stateline Robotics,Rockton,Illinois,USA,2013,,,,,
2072,4656,Cliffs Foundation / Stanley LaBounty Agate Robotics / Krech Ojard and Associates / Cooperative Light and Power / Hahn Machinery / Maher Trucking / Northland Foundation / Northshore Steel & TWO HARBORS SECONDARY,Rock Solid Robotics,Two Harbors,Minnesota,USA,2013,,,,,
2073,4657,St. Croix Falls School District / City of St. Croix Falls / Trollhaugen Ski & Convention Center / Osceola Lions Club / White Bear Machine / Tenere / Great Mats / Polaris Industries / St. Croix Eye Associates / NEI Electricians / River Valley Graphics / Indianhead Glass & SAINT CROIX FALLS HIGH,Saints,Saint Croix Falls,Wisconsin,USA,2013,,,,,
2075,4662,Boeing / Daimler Trucks North America / Oregon Department of Education / SPEEA & SCAPPOOSE HIGH SCHOOL,Tribal Tech,Scappoose,Oregon,USA,2013,,PNW,,,
2076,4663,T E Cognetivity & BELLE PLAINE SENIOR HIGH,Cyber Tigers,Belle Plaine MN,Minnesota,USA,2013,,,,,
2077,4664,Pentair & ANDOVER SENIOR HIGH,Butler Bots,Andover,Minnesota,USA,2013,,,,,
2078,4665,GLENCOE-SILVER LAKE SENIOR HIGH,Predators,Glencoe,Minnesota,USA,2013,,,,,
2079,4669,NASA / 2014 FRC Hardship Grant / Brin Wojcicki Foundation & GALILEO HIGH,ESM Robotics,San Francisco,California,USA,2013,,,,,
2080,4670,Southside ISD / 2015 FRC Hardship Grant & SOUTHSIDE H S,The Pirates,San Antoino,Texas,USA,2013,,,,,
2081,4671,Pierz ISD 484 / Pierz Fire Department / RtVision / Pierz Lions Club / Pentair / Subway / Speedstop / Kenneth Lashinski & HEALY SECONDARY,Mechaneers,Pierz,Minnesota,USA,2013,,,,,
2082,4674,NASA & BEMIDJI SENIOR HIGH,Robojacks,Bemidji,Minnesota,USA,2013,,,,,
2083,4676,AMOS ALONZO STAGG HIGH SCHOOL,Battery Chargers,Palos Hills,Illinois,USA,2013,,,,,
2085,4680,General Motors / Ford Motor Company / Comcast / SHPE - Detroit Professional Chapter / MEZ / Google / Toyota / McNaughton-McKay Electric Company / The Berg Family / DADARA & CESAR CHAVEZ HIGH SCHOOL,Az-Tech Eagles,Detroit,Michigan,USA,2013,,FIM,,,
2086,4681,The Boeing Company & ARCHBISHOP MURPHY HIGH SCHOOL,Murphy's law,Everett,Washington,USA,2013,,PNW,,,
2087,4682,The Boeing Company & BISHOP BLANCHET HIGH SCHOOL,Brave Bots,Seattle,Washington,USA,2013,,PNW,,,
2088,4683,The Boeing Company & LAKEWOOD HIGH SCHOOL,Full-metal Robotics,Marysville ,Washington,USA,2013,,PNW,,,
2089,4684,Nepperhan Community Center / The Riverside Church of NY / ConEdison / Roosevelt High School / NASA & ROOSEVELT HIGH SCHOOL,eSharks,Yonkers,New York,USA,2013,,,,,
2091,4687,Carlson Family Foundation & ORONO SENIOR HIGH,Spartans,Long Lake,Minnesota,USA,2013,,,,,
2092,4692,OSPI / Toutle Lake School Dist. / Lower Columbia Retired teachers / Sunset Auto parts-NAPA / Bezos Family foundation / Waite Specialty & TOUTLE LAKE HIGH SCHOOL,Metal Mallards,Toutle ,Washington,USA,2013,,PNW,,,
2093,4693,Boston Scientific & ROCKFORD SECONDARY,Syntax Error,Rockford,Minnesota,USA,2013,,,,,
2094,4694,Enerpipe / Texas workforce commission / tbpa / Timeless Designs / First Texas & AMARILLO AREA CTR FOR ADVANCED LRN,Atomic Armadillo's,Amarillo,Texas,USA,2013,,,,,
2095,4696,2014 FRC Hardship Grant/Bezos Foundation & EL DORADO H S,RoboAzTechs,el paso,Texas,USA,2013,,,,,
2096,4701,Georgia Power/WIT & JENKINS HIGH SCHOOL,Warriors (Team W.I.R.E.),Savannah,Georgia,USA,2013,,,,,
2097,4702,jcpenney & SCHURZ HIGH SCHOOL,CyberDoggz,Chicago,Illinois,USA,2013,,,,,
2100,4711,"Gene Haas Foundation / Aerovironment Inc. / College of the Canyons / Monster Loans / Haas Automation Inc. / Conversions Technology / DP Technology Corp. / Dassault Systèmes SolidWorks Corp.  / Pump Services Company, Inc. & ARCHITECTURE, CONSTRUCTION & ENGINEERING CHARTER H & Career Education Center",The Flying Aces,Camarillo,California,USA,2013,,,,,
2102,4714,HUGUENOT HIGH,The Millennium Falcons,Richmond,Virginia,USA,2013,,,,,
2103,4715,Futuremark Manistique & BIG BAY DE NOC SCHOOL,Big Bay Black Bears,Cooks,Michigan,USA,2013,,FIM,,,
2105,4717,2015 FRC Hardship Grant/First in Texas/Texas Workforce Commission & LUBBOCK H S,The Outlaws,Lubbock,Texas,USA,2013,,,,,
2108,4721,"Nucor Steel Memphis, Inc. & MITCHELL HIGH SCHOOL",Tiger Bots,Memphis,Tennessee,USA,2013,,,,,
2110,4726,ASOTIN JR SR HIGH,Robo Dynasty,Asotin,Washington,USA,2013,,PNW,,,
2111,4728,ROCORI SENIOR HIGH,Rocori Robotics,Cold Spring,Minnesota,USA,2013,,,,,
2113,4730,Dougherty County Schools System / Women in Technology / NASA / Albany Technical College / Cycle World / 3D Systems and The Coca Cola Company & Monroe High School,Terminators,Albany,Georgia,USA,2013,,,,,
2117,4734,Texas Workforce Commission / Scoggin Dickey Parts Center / G T Service and Machine / Pick Up PALS / Parkhill Smith and Cooper / Temple Electric / KS Supply / Alderson Catillac / Advance Graphix / MWM Architects / TES Performance Center / Batterey Joe / ABC Bank & MONTEREY H S,The Iron Plainsmen,Lubbock,Texas,USA,2013,,,,,
2119,4737,"Meritor, Inc. & WEST BLOOMFIELD HIGH SCHOOL",Atomigators,West bloomfiled,Michigan,USA,2013,,FIM,,,
2120,4738,"Qualcomm / National Defense Education Program / Air-O Inc. / Arrow Machines Industry / Northrop-Grumman / Natural Networks, Inc. / Patrick Henry High School Foundation / Adams Avenue Association / Citywide Courier / All Star Glass & HENRY HIGH",Patribots,San Diego,California,USA,2013,,,,,
2122,4740,"Nissan North America / Universal Robotics / Doerfer Companies Wright Industries / Barge, Waggoner, Sumner & Canon, Inc / Cummins Station / Tennessee State University College of Engineering / Adventure Science Center / ARMY ROTC & STRATFORD COMP HIGH SCHOOL",Sparta Bots,Nashville,Tennessee,USA,2013,,,,,
2123,4741,Daktronics/Medtronic & REDWOOD VALLEY SENIOR HIGH,WingNuts,Redwood Falls,Minnesota,USA,2013,,,,,
2125,4745,Little Maumelle Waste Water / 2015 FRC Hardship Grant & E-STEM PUBLIC CHARTER HIGH SCHOOL,Mets Robotics,little rock,Arkansas,USA,2013,,,,,
2127,4748,CATE-CCSD / The Citadel & BURKE HIGH,Bulldog Autobots,Charleston,South Carolina,USA,2013,,,,,
2128,4749,GE Volunteers / Averna / Genesis Technology USA & Mount Pisgah Christian School,Pisgah Robotics,Johns Creek,Georgia,USA,2013,,,,,
2129,4750,BISHOP EUSTACE PREP SCHOOL,Crubotics,Pennsauken,New Jersey,USA,2013,,MAR,,,
2130,4753,Bexley Education Foundation / UVG Ltd & BEXLEY HIGH SCHOOL,Bexley Lions,Bexley,Ohio,USA,2013,,,,,
2132,4758,The General Motors Foundation & CENTRAL HIGH SCHOOL,RoboBlazers,Detroit,Michigan,USA,2013,,FIM,,,
2133,4761,United Technologies / Reading Educational Foundation / Bottomline Technologies / Textron Systems / Epsilon / Teradyne / Pfizer & READING MEMORIAL HIGH,The Robockets,Reading,Massachusetts,USA,2013,,NE,,,
2134,4762,Boston Scientific & ST. CHARLES SECONDARY,Robo-Saints,St. Charles,Minnesota,USA,2013,,,,,
2135,4765,Society of Women Engineers (SWE) / The Coca-Cola Company / 3D Systems & PINEWOOD SCHOOL,PWR Up,Los Altos Hills,California,USA,2013,,,,,
2136,4767,CCS CTE / ISA-AF / Baldor Electric Company / Cleveland Community College & Cleveland County Schools,C4,Shelby,North Carolina,USA,2013,,,,,
2137,4768,Michigan Engineering Zone (MEZ) / Ford Motor Company / Freescale / Google / Toyota / BASF / McNaughton-McKay Electric Company / DADARA / The Berg Family & DETROIT INSTITUTE OF TECHNOLOGY AT CODY,Comets,Detroit,Michigan,USA,2013,,FIM,,,
2138,4769,"Dixie Hollins HS STEM Club / The Gomes Family / Tampa Bay Microcontrollers and Robotics Group / Learning is for Everyone Inc. / SalesForce.com / TutorWorks / Tampa Bay Technology Alliance, Inc / Cogmation Robotics / MathWorks / 2015 FRC Hardship Grant / Society of Women Engineers (SWE) & DIXIE M. HOLLINS HIGH SCHOOL",Nerdvana,St Petersburg,Florida,USA,2013,,,,,
2139,4773,Con Edison/Pershing Square & HARRY S TRUMAN HIGH SCHOOL,RookieRobo,Bronx,New York,USA,2013,,,,,
2142,4776,"Ford Motor Company / Autodesk, Inc. / BlueWater Technologies / Magna International Inc. / The University of Michigan-Flint / BWI Group / Bob Maxey Ford of Howell, Inc. / Essentials Salon & Spa / J.J. Jinkleheimer & Co. / First National Bank / Three-D Sales, Inc. / 80-20 Inc. / American Speedy Printing Centers / Jimmy John's of Howell / Stitch in Time / Our Blessings Consignment Emporium / Allegra Printing Marketing & Mail / Ken Root Sales Force, Inc. / Rousseaux's Excavating Inc. / Signs By Tomorrow Signs & Graphics / Signs Now Design Service Solutions / Insty-Prints Business Printing Services & HOWELL HIGH SCHOOL",S.C.O.T.S. Bots,Howell,Michigan,USA,2013,,FIM,,,
2144,4778,Lake Region Medical / Rockwell Automation / Stratasys & CHANHASSEN HIGH SCHOOL & CHANHASSEN HIGH SCHOOL,Stormbots,Chanhassen,Minnesota,USA,2013,,,,,
2145,4779,Chrysler Foundation / Cargill Corporation / Ford Motor Company / Franks Pharmacy / Advanced Care Pharmacy / Society of Women Engineers / Team 1718 Fighting Pi  / Moran Cheverolet / Dan & Linda Voorhis & CARDINAL MOONEY CATHOLIC,RoboSapiens,Marine City,Michigan,USA,2013,,FIM,,,
2146,4780,Constellation Schools & CONSTELLATION SCHOOLS: PARMA COMMUNITY,Tenacious Drones,Parma,Ohio,USA,2013,,,,,
2150,4786,Rockwell Automation / GE Volunteers of GE Healthcare & NICOLET HIGH,Nicolet F.E.A.R.,Glendale,Wisconsin,USA,2013,,,,,
2151,4787,Society of Women Engineers/WMS Gaming/American Society of Mechanical Engineers & NORTHSIDE COLLEGE PREPARATORY HS,Axiom,Chicago,Illinois,USA,2013,,,,,
2153,4791,WASHINGTON HIGH SCHOOL,Pandroids,South Bend,Indiana,USA,2013,,IN,,,
2154,4792,NASA & CHEYENNE HIGH SCHOOL,Desert Storm,North Las Vegas,Nevada,USA,2013,,,,,
2155,4795,NASA/Qualcom & EAST CHAPEL HILL HIGH,EastBots,Chapel Hill,North Carolina,USA,2013,,,,,
2156,4796,APR & ACADEMY OF THE PACIFIC RIM CHARTER PUBLIC SCHOOL,Cyber Dragons,Hyde Park,Massachusetts,USA,2013,,NE,,,
2157,4798,Texas Workforce Commission/Society of Woman Engineering & KELTON SCHOOL,Toxic Robos,Wheeler,Texas,USA,2013,,,,,
2158,4799,"Lazbuddie Robotics Team 4799 SWE, Bezos Family Foundation, Texas Workforce Commision & LAZBUDDIE SCHOOL & LAZBUDDIE SCHOOL",Lazbuddie Robotics sponsored by Society of Women Engineers,Lazbuddie,Texas,USA,2013,,,,,
2159,4800,Comfort Engineering & NORTHWEST CAREER AND TECHNICAL ACADEMY,Rage Against the Machines,Las Vegas,Nevada,USA,2013,,,,,
2162,4804,"Rockwell Automation / GenMet / Charter Steel / Gehl - Manitou America's, Inc. / J&H Heating, Inc. / Port Washington Jaycees & PORT WASHINGTON HIGH",Port PiraTech,Port Washington,Wisconsin,USA,2013,,,,,
2163,4805,SOPHIE B. WRIGHT INST.OF ACADEMIC EXCELLENCE,Robotic Warriors,New Orleans,Louisiana,USA,2013,,,,,
2165,4809,Moore Fan Company & MARCELINE HIGH,Black Knight Robotics,Marceline,Missouri,USA,2013,,,,,
2166,4810,Ford Motor Company / The State Group / R&E Automated Systems / Michigan Department of Education / ABM Building Solutions & INTERNATIONAL  ACADEMY OF MACOMB,I AM Robot,Clinton Township,Michigan,USA,2013,,FIM,,,
2167,4811,Utica Community Schools / General Motors & MADISON HIGH SCHOOL,Majestic Eagles,Madison Heights,Michigan,USA,2013,,FIM,,,
2169,4815,ABRAMS FOUNDATION / FORD MOTOR COMPANY / TEAM 217 THUNDER CHICKENS / THYSSEN KRUPP MATERIALS NA & CENTER LINE HIGH SCHOOL,ELECTROPANTHERS,Center Line,Michigan,USA,2013,,FIM,,,
2170,4816,CenturyLink / Qualcomm & Girl Scouts-NC Coastal Pines,Gadget Girls,Raleigh,North Carolina,USA,2013,,,,,
2172,4818,John Deere / Microsoft / Weisgram / North Dakota Space Grant Consortium / Scheels / Otter Tail Power / ND CTE Dept / Packer Backers / Molex / Diamond J Customs / JDP Automation / PTC / Butler / Cook Endodontics / Brenco Cleaning Equimpent / Midwest Coating Inc / BTD Custom Metal Work / Bell State Bank and Trust / Houston Engineering / SAE North Central Section / Ostroms Ace Hardware / Ostroms Ace Hardware / Fargo 3D Printing / Gadget Garage / AIC Maintenance / Trail King Industries / Sanford Health / FM Engineers Club / Agassiz Chemical & Equipment / McNeilus Steel / FM Home and Patio / High Point Networks / Fargo Automation & WEST FARGO HIGH SCHOOL,The Herd,West Fargo High School,North Dakota,USA,2013,,,,,
2173,4819,"Michael Engineering, Ltd. / American Mitsuba / Mears / Isabella Bank / The UPS Store / Miller Shoes / Living Books Curriculum / Pleasant Graphics / Bills Custom Fab / Stanton Construction / Typesetting Plus / Manitowoc/Delfield / Mid Michigan Community Action Agency / Optimists International / Roy and Lavonne Balcom & Gratiot Isabella RESD ",Flat Mountain Mechanics,Mt. Pleasant,Michigan,USA,2013,,FIM,,,
2174,4821,Leidos / Bezos Family Foundation & E L  HAYNES PCS KANSAS AVENUE CAMPUS,Team Vulcan,Washington,District of Columbia,USA,2013,,,,,
2175,4823,HTC & LORIS HIGH & LORIS HIGH,Cyber-Manes,Loris,South Carolina,USA,2013,,,,,
2176,4824,AndyMark / Cal-Comp / Cass County Community Foundation / City of Logansport / SmallParts Inc. / Myers Spring / Co-Tronics & LOGANSPORT COMM HIGH SCH,BerryBots,Logansport,Indiana,USA,2013,,IN,,,
2178,4827,NEGAUNEE HIGH SCHOOL,Minerbotics,Negaunee,Michigan,USA,2013,,FIM,,,
2179,4828,United Therapeutics Corporation & WILLIAM G ENLOE HIGH,RoboEagles,Raleigh,North Carolina,USA,2013,,,,,
2180,4829,Society of Women Engineers / United Therapeutics / Stephen Hartzell / The Godfrey Group / Microwave Enterprises & CHAPEL HILL HIGH,Titanium Tigers,Chapel Hill,North Carolina,USA,2013,,,,,
2182,4835,Manistique Elks Club #632 / YETI Key Club / Carmeuse Lime and Stone / Manistique Rotary Club / Schoolcraft Memorial Hospital & MANISTIQUE MIDDLE AND HIGH SCHOOL,Junkyard Dawgs,Manistique,Michigan,USA,2013,,FIM,,,
2183,4840,jcpenney & REDFORD UNION HIGH SCHOOL,The Bairs,Redford,Michigan,USA,2013,,FIM,,,
2184,4841,Dataforth / Freeport McMoRan Inc / Tucson Unified School District / Lazy Ark Ranch / Career Technical Ed & PALO VERDE HIGH MAGNET SCHOOL,Optimal Robotics,Tucson,Arizona,USA,2013,,,,,
2186,4845,Moline Machines/GPM/Saturn Systems & LAKEVIEW CHRISTIAN ACADEMY,Lion Pride,Duluth,Minnesota,USA,2013,,,,,
2187,4846,21st Century Charter School & 21ST CENTURY CHARTER SCH OF GARY,G.I. Frost Bots,Gary,Indiana,USA,2013,,IN,,,
2188,4847,GREEN SEA FLOYDS HIGH,Tech-No-Logic Trojans,Green Sea,South Carolina,USA,2013,,,,,
2189,4849,Arkansas FIRST / Best Buy / The Innovation Hub / Rock City Robots / Trique Manufacturing / HAAS / ArkansasPerfectHome.com & Family Friends,Rock City Robots,Little Rock,Arkansas,USA,2013,,,,,
2190,4851,The Chrysler Foundation / Ford Motor Company / Michigan Engineering Zone / Google / Toyota / McNaughton-McKay Company / The Berg Family / DADARA & SOUTHEASTERN HIGH SCHOOL,JungleBots,Detroit,Michigan,USA,2013,,FIM,,,
2191,4852,Shallowater Boys & Girls Club,The Eliminators,Shallowater,Texas,USA,2013,,,,,
2192,4854,GM Foundation / United Way / University of Michigan Engineering Zone (MEZ) / Google / Ford Motor Company / Toyota / McNaughton-McKay Electric Company / The Berg Family / DADARA & FORD HIGH SCHOOL,Trobots,Detroit,Michigan,USA,2013,,FIM,,,
2193,4855,South Haven Public Schools / Woodhams Ford Lincoln / South Haven Kiwanis / Application Engineering / Trelleborg Virbacoustics / Wise Family / Edward Jones South Haven / South Haven Rotary / Filbrandt Funeral Home / Joe and Kathy DeGrandchamp Family / Hardt Insurance / Pet Vet Family Pet Care Center / Spencer Manufacturing / System Components / Compton Land Improvement Inc / South Haven Family Dentistry DDS / Fastenal South Haven / Meijer South Haven / Verne Ticknor Dentistry / Fifth Third Bank South Haven / John's Stereo Radio Shack & SOUTH HAVEN HIGH SCHOOL,Ramageddon,South Haven,Michigan,USA,2013,,FIM,,,
2194,4856,The Brearley School & THE CHAPIN SCHOOL LTD,Double X,New York,New York,USA,2013,,,,,
2195,4859,"McNeilus Steel, Inc. / The University of Minnesota College of Science and Engineering & BYRON SENIOR HIGH SCHOOL",The CyBears,Byron,Minnesota,USA,2013,,,,,
2196,4901,University of South Carolina College of Engineering and Computing / BOSCH / Bosch Rexroth Corporation / NASA / Fluor Corporation & 4-H Garnet Squadron Robotics,Garnet Squadron,Columbia,South Carolina,USA,2014,,,,,
2199,4904,2014 FRC Rookie Grant / Qualcomm / Google / NASA / The Carano Family / GrabCAD / Dassault Systems / Lincoln Electric  / Mocana Corporation / The Cozadd Hoffman Family Fund / Wardenclyffe Partners / Brin-Wojcicki Foundation / Nancy Blachman and David desJardins / NVIDIA & THE NUEVA SCHOOL,Bot-Provoking,Hillsborough,California,USA,2014,,,,,
2200,4905,"Boston Scientific / NASA / Ayer Shirley Education Foundation / Consigli Construction / Dore & Whittier / Symmes Maini & McKee Associates, Inc / BAE Systems / SolidWorks / Lucia's Tavola & AYER SHIRLEY REGIONAL HIGH SCHOOL",Andromeda One,Ayer,Massachusetts,USA,2014,,NE,,,
2201,4906,NASA / Robotics Institute of Maine & MID-MAINE TECHNICAL CENTER, The Collective,Waterville,Maine,USA,2014,,NE,,,
2203,4908,DUXBURY HIGH,The Dragons,Duxbury,Massachusetts,USA,2014,,NE,,,
2204,4909,NASA / MRSI Systems / PTC / Textron Systems / Raytheon & BILLERICA MEMORIAL HIGH SCHOOL,Bionics,Billerica,Massachusetts,USA,2014,,NE,,,
2205,4910,GE Volunteers / NASA / UTC Automated Logic / Lockheed Martin / Cobb EMC & POPE HIGH SCHOOL,Pope Robotics,Marietta,Georgia,USA,2014,,,,,
2206,4911,King's Schools / Electroimpact / Ward Phillips / GM Nameplate / SuperGraphics / Romac Industries / Lodestar Marketing Group / Microsoft / Reign Sportsmanagers.com / Tecplot / Taco Time & KING'S SCHOOLS,CyberKnights,Seattle,Washington,USA,2014,,PNW,,,
2207,4913,FAIRMONT PREPARATORY ACADEMY,Huskyteers,Anaheim,California,USA,2014,,,,,
2209,4915,Boeing / Bainbridge School Foundation / Bainbridge Island School District & BAINBRIDGE HIGH SCHOOL,Spartronics,Bainbridge Island,Washington,USA,2014,,PNW,,,
2211,4918,Northwest Maritime Center/OSPI/Murdock Charitable Trust/Bezos Family Foundation/Atlas Technologies/Solidworks & PORT TOWNSEND HIGH SCHOOL,The Roboctopi,Port Townsend,Washington,USA,2014,,PNW,,,
2212,4919,National Defense Education Program/Qualcomm/American Concrete & LIBERTY CHARTER,Leodroids,Lemon Grove,California,USA,2014,,,,,
2216,4924,TVA & STEM CGLA 1,STEM ,Chattanooga,Tennessee,USA,2014,,,,,
2217,4925,KINGSWOOD REGIONAL HIGH SCHOOL,The Resistance ,Wolfeboro,New Hampshire,USA,2014,,NE,,,
2218,4926,Cummins Inc. / Geckler Veterinary Hospital & COLUMBUS EAST HIGH SCHOOL & COLUMBUS NORTH HIGH SCHOOL,GalacTech,Columbus,Indiana,USA,2014,,IN,,,
2220,4929,NASA/BAE Systems/Raytheon & WHITTIER REG VOC,Maroon Monsoon,Haverhill,Massachusetts,USA,2014,,NE,,,
2221,4930,NASA / I squared R / Atech-SEH / heather harwood graphics / WSF Industries / 3D Systems / Unifrax / Brava Metal Supply / Autodesk & NICHOLS SCHOOL,Electric Mayhem,Buffalo,New York,USA,2014,,,,,
2222,4931,The Boeing Company / Red Hat / NDEP / GlaxoSmithKline / PTC / Lewis and Clark Community College & Edwardsville Robotics Club,Edwardsville Technologies,Edwardsville,Illinois,USA,2014,,,,,
2224,4933,NASA/Tinker AFB/Liberty Partners & Green Country Technology Center,Code Green,Okmulgee,Oklahoma,USA,2014,,,,,
2225,4935,Bosch/Bosch Rexroth/Society of Women Engineers (SWE)  & OLYMPIC RENAISSANCE,T-Rex,Charlotte,North Carolina,USA,2014,,,,,
2230,4941,HOWARD HIGH SCHOOL,RoboBibb,Macon,Georgia,USA,2014,,,,,
2233,4944,"Chevron / Grand Junction Business Incubator / Capco, Inc. / NASA / FCI & Hi Fives Robotics",The Hi Fives,Grand Junction,Colorado,USA,2014,,,,,
2234,4945,Worcester TEC Hub / NASA / Andrew Chase & Neighborhood Group & Neighborhood Group,Titanium-Wrecks,Snow Hill,Maryland,USA,2014,,,,,
2237,4949,NDEP & PARKDALE HIGH,Robo Panthers,Riverdale,Maryland,USA,2014,,,,,
2242,4954,"Wyncote Foundation / Benevity / 2014 FRC Rookie Grant / Saviak Technologies, Inc. / Kimberly-Clark Foundation / University of Delaware Cooperative Extention & Delaware 4-H Youth Organization",4-H Palindrome Robotics,Townsend,Delaware,USA,2014,,MAR,,,
