,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
106,224,Mars International / ARDEC Picatinny - NDEP / F&A Machine & Piscataway Township High Sch,The Tribe,Piscataway,New Jersey,USA,1999,,FMA,Piscataway Township High Sch,,CMPTX
107,225,Caterpillar/TE Connectivity/St. Onge Company/Coupling Corporation of America/BAE Systems/Lone Mouontain Ventures LLC/York Country Day School/Acco Material Handling/PennAir/The Martin Family/The Krtanjek Family/JMT/The Edris Family Trust&TechFire Robotics of York,TechFire,York,Pennsylvania,USA,1999,,FMA,TechFire Robotics of York,,CMPTX
108,226,"General Motors/Apple/Michigan Department of Education/The FCA Foundation, the charitable arm of Stellantis/Troy Community Foundation/Kettering University Alumni Association&Troy High School",Hammerheads,Troy,Michigan,USA,1999,,FIM,Troy High School,,CMPTX
109,228,Meriden YMCA/Raytheon Technologies/Trail of Terror/R&D Precision/The Meriden Foundation/The Cuno Foundation/Micro Insert Inc./Component Engineering Inc.&YMCA,GUS Robotics,Meriden,Connecticut,USA,1999,,NE,YMCA,,CMPTX
110,229,Clarkson University / E/One / Lockheed Martin / Stewart's Shops / Italian Affair / SeaComm Federal Credit Union / Massena Savings and Loan / Verizon / Jefford's Steel and Engineering Company / Corning & Norwood-Norfolk Sr High School & Massena High School,Division By Zero,Potsdam,New York,USA,1999,,,Norwood-Norfolk Sr High School & Massena High School,,CMPTX
111,230,"Raytheon Technologies Corporation/Sikorsky, Lockheed Martin/OEM Controls/Shelton Public School System/Hubbell/Intuitive Surgical/Logicbroker/Valley Community Foundation&Shelton High School",Gaelhawks,Shelton,Connecticut,USA,1999,,NE,Shelton High School,,CMPTX
112,231,NASA/Texas Workforce Commisson/Oceaneering Space Systems&Pasadena Independent School District,High Voltage,Pasadena,Texas,USA,1998,,FIT,Pasadena Independent School District,,CMPTX
113,233,NASA Kennedy Space Center/School Board of Brevard County/Lockheed Martin/Magnus Hi-Tech/Bechtel&Cocoa Beach Jr Sr High School&Space Coast Jr Sr High School&Rockledge High School,The Pink Team,Rockledge,Florida,USA,1999,,,Rockledge High School & Cocoa Beach Jr Sr High School & Space Coast Jr Sr High School,,CMPTX
114,234,NASA/Allison Transmission/Rolls-Royce/IN-MaC/Ruland/Perry Meridian Booster Club/WaterJet Cutting of Indianapolis/Our Proud Grandmas&Perry Meridian High School,Cyber Blue,Indianapolis,Indiana,USA,1999,,FIN,Perry Meridian High School,,CMPTX
115,236,Lyme-Old Lyme Education Foundation (LOLEF)/Lyme-Old Lyme Public Schools/Brooks Associates Precision Machine Tools/Dominion Millstone Power Station & East Lyme High School & Old Lyme High School,Techno-Ticks,Old Lyme,Connecticut,USA,1999,,NE,East Lyme High School & Old Lyme High School,,CMPTX
116,237,"Siemon Company/Raytheon Technologies Corporation/Lockheed Martin - Sikorsky/Watertown Foundation/Thomaston Savings Bank Foundation/Trumpf/Click Bond, Inc&Watertown High School",Black Magic Robotics,Watertown,Connecticut,USA,1999,,NE,Watertown High School,,CMPTX
117,238,Service Credit Union/Bosch&Manchester Memorial High Sch,Crusaders,Manchester,New Hampshire,USA,1999,,NE,Manchester Memorial High Sch,,CMPTX
118,240,DTE Foundation&Jefferson High School,TEMPEST,Newport,Michigan,USA,1999,,FIM,Jefferson High School,,CMPTX
119,244,MH Labs & Grandville High School,RoboDawgs 3D,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPTX
120,245,General Motors/Aptiv/State of MI/FCA Foundation/R & G Drummer/DTE Energy/Thyssenkrupp/Adambots Friends & Family/Doolin & Haddad Dentistry&Adams High School,Adambots,Rochester Hills,Michigan,USA,1999,,FIM,Adams High School,,CMPTX
121,246,Boston University/Boston Scientific/The Boeing Company/IngenuityNE Inc./Akamai Technologies&Boston University Academy,Overclocked,Boston,Massachusetts,USA,1999,,NE,Boston University Academy,,CMPTX
122,247,Terminal Supply/Huntington Woods Men’s Club/DADARA Ford Motor Company/Berkley Education Foundation/National Defense Industry Association/Axiom Graphics/Equivalent Base Company/Michigan Department of Education/Berkley Masonic Temple/Royal Oak Optimist Club/Huntington Woods Women’s League/NWPC Marketing Solutions/Solid Works&Berkley High School,Da Bears,Berkley,Michigan,USA,1999,,FIM,Berkley High School,,CMPTX
123,250,"The Foundation for Engineering Education/GE Energy/Colonie Block/NASA/Metal Supermarkets/Electrical, Computer, and Systems Engineering Department at RPI/All U, Inc&Colonie Central High School",The Dynamos,Colonie,New York,USA,1999,,,Colonie Central High School,,CMPTX
124,253,Caccia Plumbing Inc/Millbrae Lions Club/Bishop Wisecarver/San Mateo Union High School District/Google/FIRST NorCal/Lockheed Martin/Santosh Abraham/SolidWorks/Comcast NBCUniversal/GATE/Intuitive Foundation/Millbrae Leos Club/San Carlos Kiwanis Club/Upward Credit Union/AGC Acupuncture Clinic/Rotary Club of Millbrae/Millbrae T4U/Tea Link/San Mateo Credit Union/Numis International Inc&Mills High School,Boba Bots,Millbrae,California,USA,1999,,,Mills High School,,CMPTX
125,254,NASA Ames Research Center/Innovation First International/West Coast Products/Gilbert Spray Coat/AMEX Plating/Gloria & Greg Shean/Johnson & Johnson/LinkedIn/Google/Boeing/Abbott/Lockheed Martin/BAE Systems/Intuitive Foundation/Arm&Bellarmine College Preparatory,The Cheesy Poofs,San Jose,California,USA,1999,,,Bellarmine College Preparatory,,CMPTX
126,256,Apple / Brin Wojcicki Foundation & Willow Glen High School,Robo-Rams,San Jose,California,USA,1999,,,Willow Glen High School,,CMPTX
127,263,"Department of Defense/Retlif Testing Laboratories/BAE Systems/Tully Law, PC/Zebra/Chubs Meats/Reliant Home Funding, INC & Sachem High Schools North and East",Aftershock,Ronkonkoma,New York,USA,1999,,,Sachem High Schools North and East,,CMPTX
128,269,John Deere / 3M / GE Volunteers of GE Healthcare / Sharp Packaging Systems / Society of Manufacturing Engineers / D & H Industries / Milwaukee School of Engineering & Oconomowoc High School,CooneyTech,Oconomowoc,Wisconsin,USA,1999,,,Oconomowoc High School,,CMPTX
129,271,Bay Shore Union Free School District/Apple Appliance Repair Inc./Festo Corporation/BAE Systems/Suffolk Transportation System/Marauder Robotics&Bay Shore High School,Mechanical Marauders,Bay Shore,New York,USA,1999,,,Bay Shore High School,,CMPTX
130,272,Comcast NBCUniversal/Lansdale Cannoneers Sportsman Club/L3 Harris/ASI Technologies/Landreth Logistics&Lansdale Catholic High School,Cyber-Crusaders,Lansdale,Pennsylvania,USA,1998,,FMA,Lansdale Catholic High School,,CMPTX
131,279,Dana Incorporated & Toledo Technology Academy,Tech Fusion,Maumee,Ohio,USA,1999,,,Toledo Technology Academy,,CMPTX
132,280,"Nordson/Preferred Packaging Solutions, INC/Ford Motor Company/DADARA/MDE/Taylor Foundation for Educational Excellence/Dearborn Federal Credit Union/MAK Controls & Taylor Career & Technical Center",TnT,Taylor,Michigan,USA,1999,,FIM,Taylor Career & Technical Center,,CMPTX
133,281,Michelin/Greenville Technical College/Greenville Technical College Charter High School/Mastercam/DS Solid Works&J L Mann Academy&Southside High School&Green Charter Sch-Greenville&Greenville Tech Charter HS,The GreenVillains,Greenville,South Carolina,USA,1999,,,Greenville Tech Charter HS & Green Charter Sch-Greenville & Southside High School & J L Mann Academy,,CMPTX
134,283,Hamilton Automation/TWL Construction/Greenville County Schools/Hartness ITW/Instron/Dixie Rubber/AFL/lockheed Martin/ECPI University/Metal Supermarkets/SOLIDWorks/GE&Wade Hampton High School&St Josephs Catholic School,The Generals,Greenville,South Carolina,USA,1999,,,St Josephs Catholic School & Wade Hampton High School,,CMPTX
135,287,William Floyd High School,Floyd Robotics,Mastic Beach,New York,USA,1999,,,William Floyd High School,,CMPTX
136,288,MH Labs / Hepfer & Associates & Grandville High School,The RoboDawgs,Grandville,Michigan,USA,1999,,FIM,Grandville High School,,CMPTX
137,291,Wabtec Corporation&Northwest Penn Collegiate Acad,CIA - Creativity In Action,Erie,Pennsylvania,USA,1999,,,Northwest Penn Collegiate Acad,,CMPTX
138,292,"Aptiv Foundation / FCA Foundation / GM / AndyMark, Inc. / IN-Mac & Western High School",PantherTech,Russiaville,Indiana,USA,1999,,FIN,Western High School,,CMPTX
139,293,Smith Foundation/Hopewell Valley Regional Board of Education/Picatinny Arsenal/ DoDSTEM/Bristol-Myers Squibb & Hopewell Valley Central High School,SPIKE,Pennington,New Jersey,USA,1999,,FMA,Hopewell Valley Central High School,,CMPTX
140,294,Northrop Grumman / John Deere / Impresa Aerospace / Google / The Boeing Company / Infineon Technologies / Raytheon & Redondo Union High School & Mira Costa High School,Beach Cities Robotics,Redondo Beach,California,USA,1999,,,Redondo Union High School & Mira Costa High School,,CMPTX
142,299,Valkyrie Robotics,Valkyrie Robotics,Cupertino,California,USA,1998,,,Valkyrie Robotics,,CMPTX
143,302,"General Motors/APTIV/Morrell Group/MI Dept. of Education/Catalyst Solutions, LLC/BAE Systems/ABB Inc/TNJ Manufacturing/Parker Hannifin Foundation/Lake Orion Lions Club/Motor City Racks/NET (net), Inc./The FCA Foundation, the charitable arm of Stellantis/The Stone Family&Lake Orion High School",The Dragons,Lake Orion,Michigan,USA,1999,,FIM,Lake Orion High School,,CMPTX
144,303,"Bridgewater-Raritan High School / STS Tire & Auto Centers  & Mavis Discount Tires / Picatinny  & DOD Stem / Johnson & Johnson Healthcare Systems, Inc. / Nokia Bell Labs/Alcatel Lucent / Team 303 RAMP / BAE / J&E Metal Fabricators / SolidWorks / Investors Bank / VFW Post 2290 & Bridgewater Raritan High Sch",The T.E.S.T. Team,Bridgewater,New Jersey,USA,1999,,FMA,Bridgewater Raritan High Sch,,CMPTX
145,308,Engineered Abrasives/FCA Foundation/Nissan/Tecla Products/Michigan Department of Education/Ford &Walled Lake Northern High Sch&Walled Lake Central High Sch,Monsters,Walled Lake,Michigan,USA,1999,,FIM,Walled Lake Central High Sch & Walled Lake Northern High Sch,,CMPTX
146,313,DADARA / Ford Motor Company / The Oakwood Group / DENSO International / Inkorprate Graphics & Wayne Memorial High School,The Bionic Zebras,Wayne,Michigan,USA,1999,,FIM,Wayne Memorial High School,,CMPTX
147,314,"GM Manufacturing/Kettering University/DS Solidworks/Carman-Ainsworth Educational Foundation/State of Michigan - Department of Education/Flint Glass Service/Adaptive Manufacturing Solutions/Local 370 Plumbers & Pipefitters/Mid States Bolt & Screw/A Frame Awards, Inc./Mid-Michigan Robotics Alliance&Carman Ainsworth High School",The Megatron Oracles,Flint,Michigan,USA,1999,,FIM,Carman Ainsworth High School,,CMPTX
148,316,Picatinny Arsenal/Corteva/The Boeing Company/Salem County Community College/South Jersey Robotics/Department of Defense/Intuitive Foundation/Lockheed Martin & Family/Community,LUNATECS ,Carneys Point,New Jersey,USA,1999,,FMA,Family/Community,,CMPTX
149,319,SPS New England/Podmore Manufacturing/Schneider Electric/NDEP- DODSTEM/Alton Centennial Rotary Club/BAE Systems&Prospect Mountain High School,Big Bad Bob,Alton,New Hampshire,USA,1999,,NE,Prospect Mountain High School,,CMPTX
150,321,Associated Alumni of Central High School/DoD STEM/Comcast NBCUniversal&Central High School,RoboLancers,Philadelphia,Pennsylvania,USA,1999,,FMA,Central High School,,CMPTX
151,322,General Motors/Google/Thrivent Financial/Crim Foundation/Flint Community Schools/Kettering University & Southwestern Classical Academy & Family/Community,Team F.I.R.E.,Flint,Michigan,USA,1999,,FIM,Family/Community,,CMPTX
152,323,Novak Technical Services LLC/Arkansas FIRST Incorporated/Rcal Products/John and Meredith Novak&Family/Community,Lights Out,Mountain Home,Arkansas,USA,1996,,,Family/Community,,CMPTX
153,324,NASA/NASA Johnson Space Center/Clear Creek Independent School District/Boeing/Braskem/Jacobs/All Points/Metecs/Aerodyne Industries/Raising Cane's Chicken Fingers/FlowServe/Martin W. Dies Attorneys&Clear Brook High School,Chips,Friendswood,Texas,USA,1998,,FIT,Clear Brook High School,,CMPTX
154,325,Sugar Creek/Pole Zero/Division 7 Roofing/Cincinnati Gearing Systems/P&G CoRE/Wright Brothers Institute/America Makes&Butler Tech,Respawn Robotics,Hamilton,Ohio,USA,1998,,,Butler Tech,,CMPTX
155,329,Zebra Technologies & Patchogue Medford Sr High Sch,Mohawks,Medford,New York,USA,1999,,,Patchogue Medford Sr High Sch,,CMPTX
156,330,NASA-JPL/Raytheon/J&F Machine/Boeing & Family/Community,The Beach Bots,Hermosa Beach,California,USA,1999,,,Family/Community,,CMPTX
157,333,"Bloomberg/Dispenza-Vilarelle Robotics Group/The ""Please Clean the Shop Floor"" Alumni Donations&John Dewey High School",MEGALODONS,Brooklyn,New York,USA,1999,,,John Dewey High School,,CMPTX
158,334,"Con Edison/Brooklyn Tech Alumni Foundation, Inc./Picatinny Arsenal/DoD STEM/Josh Weston/Alan Silberstein/Susanne Ellis&Brooklyn Technical High School",TechKnights,Brooklyn,New York,USA,1999,,,Brooklyn Technical High School,,CMPTX
159,335,Pershing Square Foundation/Con Edison/Bezos Foundation/MTA-NYC Transit Authority/Polytech/City Tech & Science Skills Center,Skillz Tech Gear Botz,Brooklyn,New York,USA,1999,,,Science Skills Center,,CMPTX
160,337,"Contura Energy, Inc./Vance Enterprise&Family/Community",Hard Working Hard Hats,Logan,West Virginia,USA,2000,,,Family/Community,,CMPTX
161,339,"DoD STEM/Stafford County Economic Development Authority/Fredericksburg PC Users Group/NAVSEA  Dahlgren/CGS PTO/Army Night Vision Lab, Fort Belvoir/Stafford County Public Schools/CACI Inc.&North Stafford High School&Commonwealth Governor's School",Kilroy Robotics,Stafford,Virginia,USA,2000,,CHS,Commonwealth Governor's School & North Stafford High School,,CMPTX
162,340,Churchville-Chili Central School District/Bausch Health/L3Harris/C&M Forwarding/Alumni and Mentors&Churchville Chili High School,G.R.R. (Greater Rochester Robotics),Churchville,New York,USA,2000,,,Churchville Chili High School,,CMPTX
163,341,Comcast NBCUniversal/The Boeing Company/Lockheed Martin/BAE Systems/Computer Components Corporation/Minuteman Press Ambler/Gifts on Wheels/Penn State Great Valley/Denney Electric Supply/D.i.D. Agency&Wissahickon High School,Miss Daisy,Ambler,Pennsylvania,USA,2000,,FMA,Wissahickon High School,,CMPTX
164,342,"BOSCH/Robert Bosch, LLC/Dorchester County 2 School District/NIWC ( Naval Information Warfare Center), Atlantic/Dorchester County Council/Boeing/Charleston Rubber and Gasket/Welsh's Mobile Marine&Ft Dorchester High School",Burning Magnetos,North Charleston,South Carolina,USA,2000,,,Ft Dorchester High School,,CMPTX
165,343,"Itron, Inc./Schneider Electric Company/Horton Holding, Inc&TriCounty Technical College&Metal in Motion - FIRST Robotics Team 343",Metal-In-Motion,Seneca,South Carolina,USA,2000,,,Metal in Motion - FIRST Robotics Team 343 & TriCounty Technical College,,CMPTX
166,346,"Americool Heating and Cooling/Rotary Club of Chester/DuPont/ABB/Raven Machine/Craze Law Firm/Flexible Conveyor Systems, Inc./Electritex/GE/EPI & Lloyd C Bird High School",RoboHawks,Chesterfield,Virginia,USA,2000,,CHS,Lloyd C Bird High School,,CMPTX
167,348,Joseph's Garage/Mass Bay Engineering/Society of American Military Engineers (S.A.M.E.)/Bonded Transmission&Norwell High School,Norwell Robotics,Norwell,Massachusetts,USA,2000,,NE,Norwell High School,,CMPTX
168,352,Lockheed Martin & Carle Place Middle Sr High Sch,The Green Machine,Carle Place,New York,USA,2000,,,Carle Place Middle Sr High Sch,,CMPTX
169,353,Plainview Old Bethpage Central School District / Zebra Technologies / Altice / Parents of POBots / Trio Hardware / B & Z Steel Equipment Co. Inc. / Gershow Recycling / Shoreline Beverage / Dr. Raphael Strauss Allergy & Asthma / Unitron / Advantage Hyundai / Bella Vista Pizza / St. Thomas Aquinas College / Atlanta Colon & Rectal Surgery / Intelligen Power Systems / Sr8Smiles Orthodontics & John F Kennedy High School,POBots,Plainview,New York,USA,2000,,,John F Kennedy High School,,CMPTX
170,354,Bloomberg & George Westinghouse Cte HS,G-House Pirates,Brooklyn,New York,USA,2000,,,George Westinghouse Cte HS,,CMPTX
171,358,&Hauppauge High School,Robotic Eagles,Hauppauge,New York,USA,2000,,,Hauppauge High School,,CMPTX
172,359,"State of Hawaii CIP - $1,350,000.00/HI DOE Title IV-A SS&AE Grant/Waialua Complex 21st CCLC Grant /State of Hawaii DHS Uplink Grant/Friends of Waialua Robotics, Inc./PHNSY & IMF/McInerny Foundation/Waialua High School STEM Learning Center/Skydiving School, Inc./Career & Technical Education - Perkins and State/First Hawaiian Bank Foundation/Corteva Agriscience /HawaiiUSA Federal Credit Union Foundation/Leidos/L3 Harris Foundation/Hawaiian Electric Company/Randy and Mary Wood/Friends of Hawaii Charities -PGA Sony Open/Bayer Fund FIRST STEM Grant/Oakley, Inc./Waialua High School Foundation/Golf Concepts-Nike/BAE Systems P&S/Intuitive Foundation/Island X Hawaii/R.M. Towill Foundation/Individual Sponsors and Families&Waialua High & Interm School",Hawaiian Kids,Waialua,Hawaii,USA,2000,,,Waialua High & Interm School,,CMPTX
173,360,The Boeing Company/Friends of Bellarmine Robotics/Islam Family Foundation/Tacoma Steel Supply/Google/Washington FIRST Robotics/Kel-Tech Plastics/The Rudolph Family/SPEEA Local 2001/The Ross Family/The Murphy Family/Clover Park Technical College/Boeing Employee Credit Union/Rotary of Clover Park/Bamford Foundation/Multicare/State Farm Insurance/Bertolino's Coffee Bar/Orano&Bellarmine Preparatory School,The Revolution,Tacoma,Washington,USA,2000,,PNW,Bellarmine Preparatory School,,CMPTX
